year,garnizon,age,suicides,outcome
2000,Kraków,0-6,0,Fatal
2000,Radom,0-6,0,Fatal
2000,Opole,0-6,1,Fatal
2000,Rzeszów,0-6,1,Fatal
2000,Białystok,0-6,0,Fatal
2000,Gdańsk,0-6,0,Fatal
2000,Katowice,0-6,1,Fatal
2000,Kielce,0-6,0,Fatal
2000,Olsztyn,0-6,0,Fatal
2000,Poznań,0-6,1,Fatal
2000,Szczecin,0-6,1,Fatal
2000,Warszawa,0-6,0,Fatal
2001,Wrocław,0-6,0,Fatal
2001,Bydgoszcz,0-6,0,Fatal
2001,Lublin,0-6,1,Fatal
2001,Gorzów Wlkp.,0-6,1,Fatal
2001,Łódź,0-6,0,Fatal
2001,Kraków,0-6,0,Fatal
2001,Radom,0-6,0,Fatal
2001,Opole,0-6,0,Fatal
2001,Rzeszów,0-6,1,Fatal
2001,Białystok,0-6,0,Fatal
2001,Gdańsk,0-6,0,Fatal
2001,Katowice,0-6,0,Fatal
2001,Kielce,0-6,1,Fatal
2001,Olsztyn,0-6,0,Fatal
2001,Poznań,0-6,2,Fatal
2001,Szczecin,0-6,1,Fatal
2001,Warszawa,0-6,2,Fatal
2002,Wrocław,0-6,0,Fatal
2002,Bydgoszcz,0-6,0,Fatal
2002,Lublin,0-6,1,Fatal
2002,Gorzów Wlkp.,0-6,0,Fatal
2002,Łódź,0-6,0,Fatal
2002,Kraków,0-6,0,Fatal
2002,Radom,0-6,0,Fatal
2002,Opole,0-6,0,Fatal
2002,Rzeszów,0-6,0,Fatal
2002,Białystok,0-6,0,Fatal
2002,Gdańsk,0-6,0,Fatal
2002,Katowice,0-6,0,Fatal
2002,Kielce,0-6,0,Fatal
2002,Olsztyn,0-6,0,Fatal
2002,Poznań,0-6,0,Fatal
2002,Szczecin,0-6,0,Fatal
2002,Warszawa,0-6,0,Fatal
2003,Wrocław,0-6,0,Fatal
2003,Bydgoszcz,0-6,0,Fatal
2003,Lublin,0-6,0,Fatal
2003,Gorzów Wlkp.,0-6,0,Fatal
2003,Łódź,0-6,0,Fatal
2003,Kraków,0-6,0,Fatal
2003,Radom,0-6,0,Fatal
2003,Opole,0-6,0,Fatal
2003,Rzeszów,0-6,0,Fatal
2003,Białystok,0-6,0,Fatal
2003,Gdańsk,0-6,0,Fatal
2003,Katowice,0-6,0,Fatal
2003,Kielce,0-6,0,Fatal
2003,Olsztyn,0-6,0,Fatal
2003,Poznań,0-6,0,Fatal
2003,Szczecin,0-6,0,Fatal
2003,Warszawa,0-6,0,Fatal
2004,Wrocław,0-6,0,Fatal
2004,Bydgoszcz,0-6,0,Fatal
2004,Lublin,0-6,0,Fatal
2004,Gorzów Wlkp.,0-6,0,Fatal
2004,Łódź,0-6,0,Fatal
2004,Kraków,0-6,0,Fatal
2004,Radom,0-6,0,Fatal
2004,Opole,0-6,0,Fatal
2004,Rzeszów,0-6,0,Fatal
2004,Białystok,0-6,0,Fatal
2004,Gdańsk,0-6,0,Fatal
2004,Katowice,0-6,0,Fatal
2004,Kielce,0-6,0,Fatal
2004,Olsztyn,0-6,0,Fatal
2004,Poznań,0-6,0,Fatal
2004,Szczecin,0-6,0,Fatal
2004,Warszawa,0-6,0,Fatal
2005,Wrocław,0-6,0,Fatal
2005,Bydgoszcz,0-6,0,Fatal
2005,Lublin,0-6,1,Fatal
2005,Gorzów Wlkp.,0-6,0,Fatal
2005,Łódź,0-6,0,Fatal
2005,Kraków,0-6,0,Fatal
2005,Radom,0-6,0,Fatal
2005,Opole,0-6,0,Fatal
2005,Rzeszów,0-6,0,Fatal
2005,Białystok,0-6,0,Fatal
2005,Gdańsk,0-6,0,Fatal
2005,Katowice,0-6,0,Fatal
2005,Kielce,0-6,0,Fatal
2005,Olsztyn,0-6,0,Fatal
2005,Poznań,0-6,0,Fatal
2005,Szczecin,0-6,0,Fatal
2005,Warszawa,0-6,0,Fatal
2006,Wrocław,0-6,0,Fatal
2006,Bydgoszcz,0-6,0,Fatal
2006,Lublin,0-6,0,Fatal
2006,Gorzów Wlkp.,0-6,0,Fatal
2006,Łódź,0-6,0,Fatal
2006,Kraków,0-6,0,Fatal
2006,Radom,0-6,0,Fatal
2006,Opole,0-6,0,Fatal
2006,Rzeszów,0-6,0,Fatal
2006,Białystok,0-6,0,Fatal
2006,Gdańsk,0-6,0,Fatal
2006,Katowice,0-6,0,Fatal
2006,Kielce,0-6,0,Fatal
2006,Olsztyn,0-6,1,Fatal
2006,Poznań,0-6,0,Fatal
2006,Szczecin,0-6,0,Fatal
2006,Warszawa,0-6,0,Fatal
2007,Wrocław,0-6,0,Fatal
2007,Bydgoszcz,0-6,0,Fatal
2007,Lublin,0-6,0,Fatal
2007,Gorzów Wlkp.,0-6,0,Fatal
2007,Łódź,0-6,0,Fatal
2007,Kraków,0-6,0,Fatal
2007,Radom,0-6,0,Fatal
2007,Opole,0-6,0,Fatal
2007,Rzeszów,0-6,0,Fatal
2007,Białystok,0-6,0,Fatal
2007,Gdańsk,0-6,0,Fatal
2007,Katowice,0-6,0,Fatal
2007,Kielce,0-6,0,Fatal
2007,Olsztyn,0-6,0,Fatal
2007,Poznań,0-6,0,Fatal
2007,Szczecin,0-6,0,Fatal
2007,Warszawa,0-6,0,Fatal
2008,Wrocław,0-6,0,Fatal
2008,Bydgoszcz,0-6,0,Fatal
2008,Lublin,0-6,0,Fatal
2008,Gorzów Wlkp.,0-6,0,Fatal
2008,Łódź,0-6,0,Fatal
2008,Kraków,0-6,0,Fatal
2008,Radom,0-6,0,Fatal
2008,Opole,0-6,0,Fatal
2008,Rzeszów,0-6,0,Fatal
2008,Białystok,0-6,0,Fatal
2008,Gdańsk,0-6,0,Fatal
2008,Katowice,0-6,0,Fatal
2008,Kielce,0-6,0,Fatal
2008,Olsztyn,0-6,0,Fatal
2008,Poznań,0-6,0,Fatal
2008,Szczecin,0-6,0,Fatal
2008,Warszawa,0-6,0,Fatal
2009,Wrocław,0-6,0,Fatal
2009,Bydgoszcz,0-6,0,Fatal
2009,Lublin,0-6,0,Fatal
2009,Gorzów Wlkp.,0-6,0,Fatal
2009,Łódź,0-6,0,Fatal
2009,Kraków,0-6,0,Fatal
2009,Radom,0-6,0,Fatal
2009,Opole,0-6,0,Fatal
2009,Rzeszów,0-6,0,Fatal
2009,Białystok,0-6,0,Fatal
2009,Gdańsk,0-6,0,Fatal
2009,Katowice,0-6,0,Fatal
2009,Kielce,0-6,0,Fatal
2009,Olsztyn,0-6,0,Fatal
2009,Poznań,0-6,0,Fatal
2009,Szczecin,0-6,0,Fatal
2009,Warszawa,0-6,0,Fatal
2010,Wrocław,0-6,0,Fatal
2010,Bydgoszcz,0-6,0,Fatal
2010,Lublin,0-6,0,Fatal
2010,Gorzów Wlkp.,0-6,0,Fatal
2010,Łódź,0-6,0,Fatal
2010,Kraków,0-6,0,Fatal
2010,Radom,0-6,0,Fatal
2010,Opole,0-6,0,Fatal
2010,Rzeszów,0-6,0,Fatal
2010,Białystok,0-6,0,Fatal
2010,Gdańsk,0-6,0,Fatal
2010,Katowice,0-6,0,Fatal
2010,Kielce,0-6,0,Fatal
2010,Olsztyn,0-6,0,Fatal
2010,Poznań,0-6,0,Fatal
2010,Szczecin,0-6,0,Fatal
2010,Warszawa,0-6,0,Fatal
2011,Wrocław,0-6,0,Fatal
2011,Bydgoszcz,0-6,0,Fatal
2011,Lublin,0-6,0,Fatal
2011,Gorzów Wlkp.,0-6,0,Fatal
2011,Łódź,0-6,0,Fatal
2011,Kraków,0-6,0,Fatal
2011,Radom,0-6,0,Fatal
2011,Opole,0-6,0,Fatal
2011,Rzeszów,0-6,0,Fatal
2011,Białystok,0-6,0,Fatal
2011,Gdańsk,0-6,0,Fatal
2011,Katowice,0-6,0,Fatal
2011,Kielce,0-6,0,Fatal
2011,Olsztyn,0-6,0,Fatal
2011,Poznań,0-6,0,Fatal
2011,Szczecin,0-6,0,Fatal
2011,Warszawa,0-6,0,Fatal
2012,Wrocław,0-6,0,Fatal
2012,Bydgoszcz,0-6,0,Fatal
2012,Lublin,0-6,0,Fatal
2012,Gorzów Wlkp.,0-6,0,Fatal
2012,Łódź,0-6,0,Fatal
2012,Kraków,0-6,0,Fatal
2012,Radom,0-6,0,Fatal
2012,Opole,0-6,0,Fatal
2012,Rzeszów,0-6,0,Fatal
2012,Białystok,0-6,0,Fatal
2012,Gdańsk,0-6,0,Fatal
2012,Katowice,0-6,0,Fatal
2012,Kielce,0-6,0,Fatal
2012,Olsztyn,0-6,0,Fatal
2012,Poznań,0-6,0,Fatal
2012,Szczecin,0-6,0,Fatal
2012,Warszawa,0-6,0,Fatal
1999,Wrocław,7-12,0,Fatal
1999,Bydgoszcz,7-12,0,Fatal
1999,Lublin,7-12,1,Fatal
1999,Gorzów Wlkp.,7-12,0,Fatal
1999,Łódź,7-12,3,Fatal
1999,Kraków,7-12,0,Fatal
1999,Radom,7-12,1,Fatal
1999,Opole,7-12,0,Fatal
1999,Rzeszów,7-12,1,Fatal
1999,Białystok,7-12,0,Fatal
1999,Gdańsk,7-12,0,Fatal
1999,Katowice,7-12,2,Fatal
1999,Kielce,7-12,1,Fatal
1999,Olsztyn,7-12,0,Fatal
1999,Poznań,7-12,2,Fatal
1999,Szczecin,7-12,0,Fatal
1999,Warszawa,7-12,0,Fatal
2000,Wrocław,7-12,1,Fatal
2000,Bydgoszcz,7-12,0,Fatal
2000,Lublin,7-12,2,Fatal
2000,Gorzów Wlkp.,7-12,0,Fatal
2000,Łódź,7-12,2,Fatal
2000,Kraków,7-12,0,Fatal
2000,Radom,7-12,1,Fatal
2000,Opole,7-12,0,Fatal
2000,Rzeszów,7-12,1,Fatal
2000,Białystok,7-12,3,Fatal
2000,Gdańsk,7-12,0,Fatal
2000,Katowice,7-12,0,Fatal
2000,Kielce,7-12,0,Fatal
2000,Olsztyn,7-12,0,Fatal
2000,Poznań,7-12,3,Fatal
2000,Szczecin,7-12,0,Fatal
2000,Warszawa,7-12,1,Fatal
2001,Wrocław,7-12,0,Fatal
2001,Bydgoszcz,7-12,2,Fatal
2001,Lublin,7-12,0,Fatal
2001,Gorzów Wlkp.,7-12,1,Fatal
2001,Łódź,7-12,1,Fatal
2001,Kraków,7-12,2,Fatal
2001,Radom,7-12,2,Fatal
2001,Opole,7-12,0,Fatal
2001,Rzeszów,7-12,4,Fatal
2001,Białystok,7-12,2,Fatal
2001,Gdańsk,7-12,1,Fatal
2001,Katowice,7-12,0,Fatal
2001,Kielce,7-12,0,Fatal
2001,Olsztyn,7-12,1,Fatal
2001,Poznań,7-12,0,Fatal
2001,Szczecin,7-12,1,Fatal
2001,Warszawa,7-12,0,Fatal
2002,Wrocław,7-12,0,Fatal
2002,Bydgoszcz,7-12,0,Fatal
2002,Lublin,7-12,0,Fatal
2002,Gorzów Wlkp.,7-12,0,Fatal
2002,Łódź,7-12,1,Fatal
2002,Kraków,7-12,0,Fatal
2002,Radom,7-12,1,Fatal
2002,Opole,7-12,0,Fatal
2002,Rzeszów,7-12,1,Fatal
2002,Białystok,7-12,1,Fatal
2002,Gdańsk,7-12,0,Fatal
2002,Katowice,7-12,0,Fatal
2002,Kielce,7-12,1,Fatal
2002,Olsztyn,7-12,1,Fatal
2002,Poznań,7-12,2,Fatal
2002,Szczecin,7-12,0,Fatal
2002,Warszawa,7-12,0,Fatal
2003,Wrocław,7-12,0,Fatal
2003,Bydgoszcz,7-12,0,Fatal
2003,Lublin,7-12,3,Fatal
2003,Gorzów Wlkp.,7-12,0,Fatal
2003,Łódź,7-12,0,Fatal
2003,Kraków,7-12,1,Fatal
2003,Radom,7-12,1,Fatal
2003,Opole,7-12,0,Fatal
2003,Rzeszów,7-12,1,Fatal
2003,Białystok,7-12,0,Fatal
2003,Gdańsk,7-12,0,Fatal
2003,Katowice,7-12,1,Fatal
2003,Kielce,7-12,0,Fatal
2003,Olsztyn,7-12,1,Fatal
2003,Poznań,7-12,0,Fatal
2003,Szczecin,7-12,0,Fatal
2003,Warszawa,7-12,0,Fatal
2004,Wrocław,7-12,1,Fatal
2004,Bydgoszcz,7-12,0,Fatal
2004,Lublin,7-12,0,Fatal
2004,Gorzów Wlkp.,7-12,1,Fatal
2004,Łódź,7-12,0,Fatal
2004,Kraków,7-12,0,Fatal
2004,Radom,7-12,1,Fatal
2004,Opole,7-12,0,Fatal
2004,Rzeszów,7-12,0,Fatal
2004,Białystok,7-12,1,Fatal
2004,Gdańsk,7-12,1,Fatal
2004,Katowice,7-12,3,Fatal
2004,Kielce,7-12,0,Fatal
2004,Olsztyn,7-12,0,Fatal
2004,Poznań,7-12,1,Fatal
2004,Szczecin,7-12,0,Fatal
2004,Warszawa,7-12,0,Fatal
2005,Wrocław,7-12,0,Fatal
2005,Bydgoszcz,7-12,0,Fatal
2005,Lublin,7-12,0,Fatal
2005,Gorzów Wlkp.,7-12,0,Fatal
2005,Łódź,7-12,0,Fatal
2005,Kraków,7-12,2,Fatal
2005,Radom,7-12,0,Fatal
2005,Opole,7-12,0,Fatal
2005,Rzeszów,7-12,2,Fatal
2005,Białystok,7-12,0,Fatal
2005,Gdańsk,7-12,0,Fatal
2005,Katowice,7-12,1,Fatal
2005,Kielce,7-12,0,Fatal
2005,Olsztyn,7-12,1,Fatal
2005,Poznań,7-12,2,Fatal
2005,Szczecin,7-12,0,Fatal
2005,Warszawa,7-12,1,Fatal
2006,Wrocław,7-12,0,Fatal
2006,Bydgoszcz,7-12,0,Fatal
2006,Lublin,7-12,0,Fatal
2006,Gorzów Wlkp.,7-12,0,Fatal
2006,Łódź,7-12,0,Fatal
2006,Kraków,7-12,0,Fatal
2006,Radom,7-12,1,Fatal
2006,Opole,7-12,0,Fatal
2006,Rzeszów,7-12,0,Fatal
2006,Białystok,7-12,1,Fatal
2006,Gdańsk,7-12,1,Fatal
2006,Katowice,7-12,1,Fatal
2006,Kielce,7-12,0,Fatal
2006,Olsztyn,7-12,0,Fatal
2006,Poznań,7-12,2,Fatal
2006,Szczecin,7-12,0,Fatal
2006,Warszawa,7-12,0,Fatal
2007,Wrocław,7-12,0,Fatal
2007,Bydgoszcz,7-12,0,Fatal
2007,Lublin,7-12,0,Fatal
2007,Gorzów Wlkp.,7-12,2,Fatal
2007,Łódź,7-12,0,Fatal
2007,Kraków,7-12,0,Fatal
2007,Radom,7-12,0,Fatal
2007,Opole,7-12,1,Fatal
2007,Rzeszów,7-12,0,Fatal
2007,Białystok,7-12,1,Fatal
2007,Gdańsk,7-12,1,Fatal
2007,Katowice,7-12,0,Fatal
2007,Kielce,7-12,0,Fatal
2007,Olsztyn,7-12,0,Fatal
2007,Poznań,7-12,0,Fatal
2007,Szczecin,7-12,0,Fatal
2007,Warszawa,7-12,0,Fatal
2008,Wrocław,7-12,0,Fatal
2008,Bydgoszcz,7-12,0,Fatal
2008,Lublin,7-12,0,Fatal
2008,Gorzów Wlkp.,7-12,0,Fatal
2008,Łódź,7-12,0,Fatal
2008,Kraków,7-12,0,Fatal
2008,Radom,7-12,0,Fatal
2008,Opole,7-12,0,Fatal
2008,Rzeszów,7-12,0,Fatal
2008,Białystok,7-12,0,Fatal
2008,Gdańsk,7-12,1,Fatal
2008,Katowice,7-12,0,Fatal
2008,Kielce,7-12,0,Fatal
2008,Olsztyn,7-12,1,Fatal
2008,Poznań,7-12,2,Fatal
2008,Szczecin,7-12,0,Fatal
2008,Warszawa,7-12,0,Fatal
2009,Wrocław,7-12,0,Fatal
2009,Bydgoszcz,7-12,0,Fatal
2009,Lublin,7-12,1,Fatal
2009,Gorzów Wlkp.,7-12,0,Fatal
2009,Łódź,7-12,1,Fatal
2009,Kraków,7-12,0,Fatal
2009,Radom,7-12,0,Fatal
2009,Opole,7-12,0,Fatal
2009,Rzeszów,7-12,0,Fatal
2009,Białystok,7-12,0,Fatal
2009,Gdańsk,7-12,0,Fatal
2009,Katowice,7-12,0,Fatal
2009,Kielce,7-12,0,Fatal
2009,Olsztyn,7-12,0,Fatal
2009,Poznań,7-12,0,Fatal
2009,Szczecin,7-12,0,Fatal
2009,Warszawa,7-12,1,Fatal
2010,Wrocław,7-12,0,Fatal
2010,Bydgoszcz,7-12,0,Fatal
2010,Lublin,7-12,0,Fatal
2010,Gorzów Wlkp.,7-12,0,Fatal
2010,Łódź,7-12,0,Fatal
2010,Kraków,7-12,1,Fatal
2010,Radom,7-12,1,Fatal
2010,Opole,7-12,0,Fatal
2010,Rzeszów,7-12,0,Fatal
2010,Białystok,7-12,1,Fatal
2010,Gdańsk,7-12,0,Fatal
2010,Katowice,7-12,0,Fatal
2010,Kielce,7-12,0,Fatal
2010,Olsztyn,7-12,0,Fatal
2010,Poznań,7-12,1,Fatal
2010,Szczecin,7-12,0,Fatal
2010,Warszawa,7-12,0,Fatal
2011,Wrocław,7-12,0,Fatal
2011,Bydgoszcz,7-12,0,Fatal
2011,Lublin,7-12,0,Fatal
2011,Gorzów Wlkp.,7-12,0,Fatal
2011,Łódź,7-12,1,Fatal
2011,Kraków,7-12,0,Fatal
2011,Radom,7-12,0,Fatal
2011,Opole,7-12,0,Fatal
2011,Rzeszów,7-12,0,Fatal
2011,Białystok,7-12,0,Fatal
2011,Gdańsk,7-12,0,Fatal
2011,Katowice,7-12,0,Fatal
2011,Kielce,7-12,0,Fatal
2011,Olsztyn,7-12,0,Fatal
2011,Poznań,7-12,1,Fatal
2011,Szczecin,7-12,0,Fatal
2011,Warszawa,7-12,1,Fatal
2012,Wrocław,7-12,0,Fatal
2012,Bydgoszcz,7-12,0,Fatal
2012,Lublin,7-12,0,Fatal
2012,Gorzów Wlkp.,7-12,0,Fatal
2012,Łódź,7-12,0,Fatal
2012,Kraków,7-12,1,Fatal
2012,Radom,7-12,0,Fatal
2012,Opole,7-12,0,Fatal
2012,Rzeszów,7-12,0,Fatal
2012,Białystok,7-12,0,Fatal
2012,Gdańsk,7-12,0,Fatal
2012,Katowice,7-12,0,Fatal
2012,Kielce,7-12,0,Fatal
2012,Olsztyn,7-12,0,Fatal
2012,Poznań,7-12,0,Fatal
2012,Szczecin,7-12,0,Fatal
2012,Warszawa,7-12,0,Fatal
1999,Wrocław,13-18,11,Fatal
1999,Bydgoszcz,13-18,16,Fatal
1999,Lublin,13-18,14,Fatal
1999,Gorzów Wlkp.,13-18,12,Fatal
1999,Łódź,13-18,14,Fatal
1999,Kraków,13-18,11,Fatal
1999,Radom,13-18,22,Fatal
1999,Opole,13-18,9,Fatal
1999,Rzeszów,13-18,13,Fatal
1999,Białystok,13-18,12,Fatal
1999,Gdańsk,13-18,8,Fatal
1999,Katowice,13-18,29,Fatal
1999,Kielce,13-18,7,Fatal
1999,Olsztyn,13-18,16,Fatal
1999,Poznań,13-18,35,Fatal
1999,Szczecin,13-18,16,Fatal
1999,Warszawa,13-18,6,Fatal
2000,Wrocław,13-18,22,Fatal
2000,Bydgoszcz,13-18,9,Fatal
2000,Lublin,13-18,13,Fatal
2000,Gorzów Wlkp.,13-18,6,Fatal
2000,Łódź,13-18,15,Fatal
2000,Kraków,13-18,19,Fatal
2000,Radom,13-18,22,Fatal
2000,Opole,13-18,11,Fatal
2000,Rzeszów,13-18,18,Fatal
2000,Białystok,13-18,16,Fatal
2000,Gdańsk,13-18,15,Fatal
2000,Katowice,13-18,23,Fatal
2000,Kielce,13-18,16,Fatal
2000,Olsztyn,13-18,7,Fatal
2000,Poznań,13-18,16,Fatal
2000,Szczecin,13-18,10,Fatal
2000,Warszawa,13-18,2,Fatal
2001,Wrocław,13-18,20,Fatal
2001,Bydgoszcz,13-18,6,Fatal
2001,Lublin,13-18,21,Fatal
2001,Gorzów Wlkp.,13-18,14,Fatal
2001,Łódź,13-18,16,Fatal
2001,Kraków,13-18,15,Fatal
2001,Radom,13-18,18,Fatal
2001,Opole,13-18,6,Fatal
2001,Rzeszów,13-18,13,Fatal
2001,Białystok,13-18,13,Fatal
2001,Gdańsk,13-18,12,Fatal
2001,Katowice,13-18,18,Fatal
2001,Kielce,13-18,11,Fatal
2001,Olsztyn,13-18,11,Fatal
2001,Poznań,13-18,25,Fatal
2001,Szczecin,13-18,6,Fatal
2001,Warszawa,13-18,4,Fatal
2002,Wrocław,13-18,17,Fatal
2002,Bydgoszcz,13-18,7,Fatal
2002,Lublin,13-18,16,Fatal
2002,Gorzów Wlkp.,13-18,7,Fatal
2002,Łódź,13-18,11,Fatal
2002,Kraków,13-18,20,Fatal
2002,Radom,13-18,16,Fatal
2002,Opole,13-18,10,Fatal
2002,Rzeszów,13-18,10,Fatal
2002,Białystok,13-18,11,Fatal
2002,Gdańsk,13-18,13,Fatal
2002,Katowice,13-18,23,Fatal
2002,Kielce,13-18,9,Fatal
2002,Olsztyn,13-18,10,Fatal
2002,Poznań,13-18,19,Fatal
2002,Szczecin,13-18,9,Fatal
2002,Warszawa,13-18,4,Fatal
2003,Wrocław,13-18,18,Fatal
2003,Bydgoszcz,13-18,7,Fatal
2003,Lublin,13-18,18,Fatal
2003,Gorzów Wlkp.,13-18,9,Fatal
2003,Łódź,13-18,11,Fatal
2003,Kraków,13-18,15,Fatal
2003,Radom,13-18,11,Fatal
2003,Opole,13-18,3,Fatal
2003,Rzeszów,13-18,12,Fatal
2003,Białystok,13-18,10,Fatal
2003,Gdańsk,13-18,8,Fatal
2003,Katowice,13-18,19,Fatal
2003,Kielce,13-18,4,Fatal
2003,Olsztyn,13-18,9,Fatal
2003,Poznań,13-18,17,Fatal
2003,Szczecin,13-18,5,Fatal
2003,Warszawa,13-18,4,Fatal
2004,Wrocław,13-18,20,Fatal
2004,Bydgoszcz,13-18,22,Fatal
2004,Lublin,13-18,20,Fatal
2004,Gorzów Wlkp.,13-18,13,Fatal
2004,Łódź,13-18,10,Fatal
2004,Kraków,13-18,17,Fatal
2004,Radom,13-18,12,Fatal
2004,Opole,13-18,9,Fatal
2004,Rzeszów,13-18,4,Fatal
2004,Białystok,13-18,4,Fatal
2004,Gdańsk,13-18,13,Fatal
2004,Katowice,13-18,18,Fatal
2004,Kielce,13-18,4,Fatal
2004,Olsztyn,13-18,9,Fatal
2004,Poznań,13-18,12,Fatal
2004,Szczecin,13-18,13,Fatal
2004,Warszawa,13-18,8,Fatal
2005,Wrocław,13-18,11,Fatal
2005,Bydgoszcz,13-18,14,Fatal
2005,Lublin,13-18,12,Fatal
2005,Gorzów Wlkp.,13-18,7,Fatal
2005,Łódź,13-18,3,Fatal
2005,Kraków,13-18,19,Fatal
2005,Radom,13-18,13,Fatal
2005,Opole,13-18,2,Fatal
2005,Rzeszów,13-18,10,Fatal
2005,Białystok,13-18,7,Fatal
2005,Gdańsk,13-18,13,Fatal
2005,Katowice,13-18,18,Fatal
2005,Kielce,13-18,2,Fatal
2005,Olsztyn,13-18,12,Fatal
2005,Poznań,13-18,12,Fatal
2005,Szczecin,13-18,9,Fatal
2005,Warszawa,13-18,3,Fatal
2006,Wrocław,13-18,10,Fatal
2006,Bydgoszcz,13-18,13,Fatal
2006,Lublin,13-18,15,Fatal
2006,Gorzów Wlkp.,13-18,8,Fatal
2006,Łódź,13-18,2,Fatal
2006,Kraków,13-18,14,Fatal
2006,Radom,13-18,9,Fatal
2006,Opole,13-18,2,Fatal
2006,Rzeszów,13-18,13,Fatal
2006,Białystok,13-18,6,Fatal
2006,Gdańsk,13-18,12,Fatal
2006,Katowice,13-18,14,Fatal
2006,Kielce,13-18,10,Fatal
2006,Olsztyn,13-18,8,Fatal
2006,Poznań,13-18,11,Fatal
2006,Szczecin,13-18,2,Fatal
2006,Warszawa,13-18,7,Fatal
2007,Wrocław,13-18,11,Fatal
2007,Bydgoszcz,13-18,10,Fatal
2007,Lublin,13-18,13,Fatal
2007,Gorzów Wlkp.,13-18,4,Fatal
2007,Łódź,13-18,8,Fatal
2007,Kraków,13-18,7,Fatal
2007,Radom,13-18,12,Fatal
2007,Opole,13-18,2,Fatal
2007,Rzeszów,13-18,10,Fatal
2007,Białystok,13-18,12,Fatal
2007,Gdańsk,13-18,12,Fatal
2007,Katowice,13-18,16,Fatal
2007,Kielce,13-18,5,Fatal
2007,Olsztyn,13-18,8,Fatal
2007,Poznań,13-18,12,Fatal
2007,Szczecin,13-18,7,Fatal
2007,Warszawa,13-18,4,Fatal
2008,Wrocław,13-18,9,Fatal
2008,Bydgoszcz,13-18,6,Fatal
2008,Lublin,13-18,21,Fatal
2008,Gorzów Wlkp.,13-18,6,Fatal
2008,Łódź,13-18,13,Fatal
2008,Kraków,13-18,14,Fatal
2008,Radom,13-18,20,Fatal
2008,Opole,13-18,7,Fatal
2008,Rzeszów,13-18,11,Fatal
2008,Białystok,13-18,14,Fatal
2008,Gdańsk,13-18,8,Fatal
2008,Katowice,13-18,10,Fatal
2008,Kielce,13-18,7,Fatal
2008,Olsztyn,13-18,6,Fatal
2008,Poznań,13-18,10,Fatal
2008,Szczecin,13-18,3,Fatal
2008,Warszawa,13-18,1,Fatal
2009,Wrocław,13-18,4,Fatal
2009,Bydgoszcz,13-18,6,Fatal
2009,Lublin,13-18,12,Fatal
2009,Gorzów Wlkp.,13-18,6,Fatal
2009,Łódź,13-18,19,Fatal
2009,Kraków,13-18,7,Fatal
2009,Radom,13-18,19,Fatal
2009,Opole,13-18,4,Fatal
2009,Rzeszów,13-18,9,Fatal
2009,Białystok,13-18,9,Fatal
2009,Gdańsk,13-18,4,Fatal
2009,Katowice,13-18,17,Fatal
2009,Kielce,13-18,4,Fatal
2009,Olsztyn,13-18,5,Fatal
2009,Poznań,13-18,16,Fatal
2009,Szczecin,13-18,2,Fatal
2009,Warszawa,13-18,9,Fatal
2010,Wrocław,13-18,8,Fatal
2010,Bydgoszcz,13-18,9,Fatal
2010,Lublin,13-18,10,Fatal
2010,Gorzów Wlkp.,13-18,5,Fatal
2010,Łódź,13-18,6,Fatal
2010,Kraków,13-18,8,Fatal
2010,Radom,13-18,16,Fatal
2010,Opole,13-18,4,Fatal
2010,Rzeszów,13-18,4,Fatal
2010,Białystok,13-18,6,Fatal
2010,Gdańsk,13-18,6,Fatal
2010,Katowice,13-18,7,Fatal
2010,Kielce,13-18,5,Fatal
2010,Olsztyn,13-18,8,Fatal
2010,Poznań,13-18,7,Fatal
2010,Szczecin,13-18,7,Fatal
2010,Warszawa,13-18,3,Fatal
2011,Wrocław,13-18,4,Fatal
2011,Bydgoszcz,13-18,4,Fatal
2011,Lublin,13-18,6,Fatal
2011,Gorzów Wlkp.,13-18,6,Fatal
2011,Łódź,13-18,6,Fatal
2011,Kraków,13-18,7,Fatal
2011,Radom,13-18,14,Fatal
2011,Opole,13-18,3,Fatal
2011,Rzeszów,13-18,6,Fatal
2011,Białystok,13-18,4,Fatal
2011,Gdańsk,13-18,10,Fatal
2011,Katowice,13-18,12,Fatal
2011,Kielce,13-18,3,Fatal
2011,Olsztyn,13-18,9,Fatal
2011,Poznań,13-18,6,Fatal
2011,Szczecin,13-18,8,Fatal
2011,Warszawa,13-18,3,Fatal
2012,Wrocław,13-18,7,Fatal
2012,Bydgoszcz,13-18,14,Fatal
2012,Lublin,13-18,8,Fatal
2012,Gorzów Wlkp.,13-18,6,Fatal
2012,Łódź,13-18,9,Fatal
2012,Kraków,13-18,5,Fatal
2012,Radom,13-18,12,Fatal
2012,Opole,13-18,1,Fatal
2012,Rzeszów,13-18,8,Fatal
2012,Białystok,13-18,8,Fatal
2012,Gdańsk,13-18,8,Fatal
2012,Katowice,13-18,15,Fatal
2012,Kielce,13-18,5,Fatal
2012,Olsztyn,13-18,12,Fatal
2012,Poznań,13-18,7,Fatal
2012,Szczecin,13-18,3,Fatal
2012,Warszawa,13-18,10,Fatal
1999,Wrocław,19-24,42,Fatal
1999,Bydgoszcz,19-24,24,Fatal
1999,Lublin,19-24,15,Fatal
1999,Gorzów Wlkp.,19-24,21,Fatal
1999,Łódź,19-24,37,Fatal
