year,garnizon,education,suicides,outcome
2003,Gorzów Wlkp.,technical/professional,14,Fatal
2003,Gorzów Wlkp.,medium,10,Fatal
2003,Gorzów Wlkp.,higher,4,Fatal
2003,Łódź,basic incomplete,10,Fatal
2003,Łódź,basic,79,Fatal
2003,Łódź,technical/professional,69,Fatal
2003,Łódź,medium,24,Fatal
2003,Łódź,higher,8,Fatal
2003,Kraków,basic incomplete,12,Fatal
2003,Kraków,basic,68,Fatal
2003,Kraków,technical/professional,96,Fatal
2003,Kraków,medium,29,Fatal
2003,Kraków,higher,7,Fatal
2003,Radom,basic incomplete,17,Fatal
2003,Radom,basic,87,Fatal
2003,Radom,technical/professional,44,Fatal
2003,Radom,medium,22,Fatal
2003,Radom,higher,3,Fatal
2003,Opole,basic incomplete,2,Fatal
2003,Opole,basic,16,Fatal
2003,Opole,technical/professional,26,Fatal
2003,Opole,medium,7,Fatal
2003,Opole,higher,5,Fatal
2003,Rzeszów,basic incomplete,6,Fatal
2003,Rzeszów,basic,58,Fatal
2003,Rzeszów,technical/professional,53,Fatal
2003,Rzeszów,medium,15,Fatal
2003,Rzeszów,higher,4,Fatal
2003,Białystok,basic incomplete,11,Fatal
2003,Białystok,basic,64,Fatal
2003,Białystok,technical/professional,42,Fatal
2003,Białystok,medium,22,Fatal
2003,Białystok,higher,6,Fatal
2003,Gdańsk,basic incomplete,4,Fatal
2003,Gdańsk,basic,37,Fatal
2003,Gdańsk,technical/professional,40,Fatal
2003,Gdańsk,medium,14,Fatal
2003,Gdańsk,higher,2,Fatal
2003,Katowice,basic incomplete,4,Fatal
2003,Katowice,basic,55,Fatal
2003,Katowice,technical/professional,115,Fatal
2003,Katowice,medium,37,Fatal
2003,Katowice,higher,8,Fatal
2003,Kielce,basic incomplete,4,Fatal
2003,Kielce,basic,44,Fatal
2003,Kielce,technical/professional,55,Fatal
2003,Kielce,medium,17,Fatal
2003,Kielce,higher,5,Fatal
2003,Olsztyn,basic incomplete,10,Fatal
2003,Olsztyn,basic,50,Fatal
2003,Olsztyn,technical/professional,32,Fatal
2003,Olsztyn,medium,14,Fatal
2003,Olsztyn,higher,4,Fatal
2003,Poznań,basic incomplete,10,Fatal
2003,Poznań,basic,75,Fatal
2003,Poznań,technical/professional,97,Fatal
2003,Poznań,medium,25,Fatal
2003,Poznań,higher,6,Fatal
2003,Szczecin,basic incomplete,7,Fatal
2003,Szczecin,basic,34,Fatal
2003,Szczecin,technical/professional,40,Fatal
2003,Szczecin,medium,15,Fatal
2003,Szczecin,higher,3,Fatal
2003,Warszawa,basic incomplete,0,Fatal
2003,Warszawa,basic,15,Fatal
2003,Warszawa,technical/professional,15,Fatal
2003,Warszawa,medium,33,Fatal
2003,Warszawa,higher,6,Fatal
2004,Wrocław,basic incomplete,7,Fatal
2004,Wrocław,basic,60,Fatal
2004,Wrocław,technical/professional,61,Fatal
2004,Wrocław,medium,23,Fatal
2004,Wrocław,higher,7,Fatal
2004,Bydgoszcz,basic incomplete,11,Fatal
2004,Bydgoszcz,basic,66,Fatal
2004,Bydgoszcz,technical/professional,62,Fatal
2004,Bydgoszcz,medium,18,Fatal
2004,Bydgoszcz,higher,4,Fatal
2004,Lublin,basic incomplete,21,Fatal
2004,Lublin,basic,104,Fatal
2004,Lublin,technical/professional,74,Fatal
2004,Lublin,medium,26,Fatal
2004,Lublin,higher,3,Fatal
2004,Gorzów Wlkp.,basic incomplete,4,Fatal
2004,Gorzów Wlkp.,basic,24,Fatal
2004,Gorzów Wlkp.,technical/professional,9,Fatal
2004,Gorzów Wlkp.,medium,5,Fatal
2004,Gorzów Wlkp.,higher,3,Fatal
2004,Łódź,basic incomplete,6,Fatal
2004,Łódź,basic,63,Fatal
2004,Łódź,technical/professional,70,Fatal
2004,Łódź,medium,19,Fatal
2004,Łódź,higher,5,Fatal
2004,Kraków,basic incomplete,7,Fatal
2004,Kraków,basic,69,Fatal
2004,Kraków,technical/professional,89,Fatal
2004,Kraków,medium,27,Fatal
2004,Kraków,higher,9,Fatal
2004,Radom,basic incomplete,10,Fatal
2004,Radom,basic,74,Fatal
2004,Radom,technical/professional,57,Fatal
2004,Radom,medium,14,Fatal
2004,Radom,higher,4,Fatal
2004,Opole,basic incomplete,4,Fatal
2004,Opole,basic,24,Fatal
2004,Opole,technical/professional,25,Fatal
2004,Opole,medium,4,Fatal
2004,Opole,higher,3,Fatal
2004,Rzeszów,basic incomplete,6,Fatal
2004,Rzeszów,basic,33,Fatal
2004,Rzeszów,technical/professional,47,Fatal
2004,Rzeszów,medium,20,Fatal
2004,Rzeszów,higher,8,Fatal
2004,Białystok,basic incomplete,8,Fatal
2004,Białystok,basic,39,Fatal
2004,Białystok,technical/professional,24,Fatal
2004,Białystok,medium,15,Fatal
2004,Białystok,higher,4,Fatal
2004,Gdańsk,basic incomplete,5,Fatal
2004,Gdańsk,basic,37,Fatal
2004,Gdańsk,technical/professional,27,Fatal
2004,Gdańsk,medium,7,Fatal
2004,Gdańsk,higher,6,Fatal
2004,Katowice,basic incomplete,7,Fatal
2004,Katowice,basic,54,Fatal
2004,Katowice,technical/professional,94,Fatal
2004,Katowice,medium,50,Fatal
2004,Katowice,higher,6,Fatal
2004,Kielce,basic incomplete,10,Fatal
2004,Kielce,basic,49,Fatal
2004,Kielce,technical/professional,78,Fatal
2004,Kielce,medium,30,Fatal
2004,Kielce,higher,4,Fatal
2004,Olsztyn,basic incomplete,1,Fatal
2004,Olsztyn,basic,58,Fatal
2004,Olsztyn,technical/professional,32,Fatal
2004,Olsztyn,medium,8,Fatal
2004,Olsztyn,higher,4,Fatal
2004,Poznań,basic incomplete,5,Fatal
2004,Poznań,basic,55,Fatal
2004,Poznań,technical/professional,101,Fatal
2004,Poznań,medium,31,Fatal
2004,Poznań,higher,7,Fatal
2004,Szczecin,basic incomplete,6,Fatal
2004,Szczecin,basic,35,Fatal
2004,Szczecin,technical/professional,33,Fatal
2004,Szczecin,medium,15,Fatal
2004,Szczecin,higher,3,Fatal
2004,Warszawa,basic incomplete,3,Fatal
2004,Warszawa,basic,29,Fatal
2004,Warszawa,technical/professional,25,Fatal
2004,Warszawa,medium,41,Fatal
2004,Warszawa,higher,7,Fatal
2005,Wrocław,basic incomplete,7,Fatal
2005,Wrocław,basic,30,Fatal
2005,Wrocław,technical/professional,48,Fatal
2005,Wrocław,medium,17,Fatal
2005,Wrocław,higher,7,Fatal
2005,Bydgoszcz,basic incomplete,4,Fatal
2005,Bydgoszcz,basic,53,Fatal
2005,Bydgoszcz,technical/professional,57,Fatal
2005,Bydgoszcz,medium,28,Fatal
2005,Bydgoszcz,higher,2,Fatal
2005,Lublin,basic incomplete,13,Fatal
2005,Lublin,basic,72,Fatal
2005,Lublin,technical/professional,44,Fatal
2005,Lublin,medium,23,Fatal
2005,Lublin,higher,9,Fatal
2005,Gorzów Wlkp.,basic incomplete,2,Fatal
2005,Gorzów Wlkp.,basic,14,Fatal
2005,Gorzów Wlkp.,technical/professional,15,Fatal
2005,Gorzów Wlkp.,medium,6,Fatal
2005,Gorzów Wlkp.,higher,0,Fatal
2005,Łódź,basic incomplete,14,Fatal
2005,Łódź,basic,74,Fatal
2005,Łódź,technical/professional,55,Fatal
2005,Łódź,medium,24,Fatal
2005,Łódź,higher,6,Fatal
2005,Kraków,basic incomplete,7,Fatal
2005,Kraków,basic,57,Fatal
2005,Kraków,technical/professional,63,Fatal
2005,Kraków,medium,25,Fatal
2005,Kraków,higher,9,Fatal
2005,Radom,basic incomplete,15,Fatal
2005,Radom,basic,82,Fatal
2005,Radom,technical/professional,61,Fatal
2005,Radom,medium,16,Fatal
2005,Radom,higher,6,Fatal
2005,Opole,basic incomplete,0,Fatal
2005,Opole,basic,14,Fatal
2005,Opole,technical/professional,14,Fatal
2005,Opole,medium,9,Fatal
2005,Opole,higher,3,Fatal
2005,Rzeszów,basic incomplete,4,Fatal
2005,Rzeszów,basic,47,Fatal
2005,Rzeszów,technical/professional,55,Fatal
2005,Rzeszów,medium,20,Fatal
2005,Rzeszów,higher,2,Fatal
2005,Białystok,basic incomplete,2,Fatal
2005,Białystok,basic,45,Fatal
2005,Białystok,technical/professional,19,Fatal
2005,Białystok,medium,20,Fatal
2005,Białystok,higher,7,Fatal
2005,Gdańsk,basic incomplete,4,Fatal
2005,Gdańsk,basic,39,Fatal
2005,Gdańsk,technical/professional,36,Fatal
2005,Gdańsk,medium,14,Fatal
2005,Gdańsk,higher,4,Fatal
2005,Katowice,basic incomplete,3,Fatal
2005,Katowice,basic,53,Fatal
2005,Katowice,technical/professional,118,Fatal
2005,Katowice,medium,39,Fatal
2005,Katowice,higher,8,Fatal
2005,Kielce,basic incomplete,6,Fatal
2005,Kielce,basic,34,Fatal
2005,Kielce,technical/professional,49,Fatal
2005,Kielce,medium,34,Fatal
2005,Kielce,higher,8,Fatal
2005,Olsztyn,basic incomplete,5,Fatal
2005,Olsztyn,basic,45,Fatal
2005,Olsztyn,technical/professional,27,Fatal
2005,Olsztyn,medium,13,Fatal
2005,Olsztyn,higher,6,Fatal
2005,Poznań,basic incomplete,7,Fatal
2005,Poznań,basic,64,Fatal
2005,Poznań,technical/professional,80,Fatal
2005,Poznań,medium,27,Fatal
2005,Poznań,higher,13,Fatal
2005,Szczecin,basic incomplete,1,Fatal
2005,Szczecin,basic,39,Fatal
2005,Szczecin,technical/professional,29,Fatal
2005,Szczecin,medium,11,Fatal
2005,Szczecin,higher,5,Fatal
2005,Warszawa,basic incomplete,5,Fatal
2005,Warszawa,basic,30,Fatal
2005,Warszawa,technical/professional,25,Fatal
2005,Warszawa,medium,23,Fatal
2005,Warszawa,higher,10,Fatal
2006,Wrocław,basic incomplete,6,Fatal
2006,Wrocław,basic,33,Fatal
2006,Wrocław,technical/professional,35,Fatal
2006,Wrocław,medium,15,Fatal
2006,Wrocław,higher,4,Fatal
2006,Bydgoszcz,basic incomplete,5,Fatal
2006,Bydgoszcz,basic,31,Fatal
2006,Bydgoszcz,technical/professional,49,Fatal
2006,Bydgoszcz,medium,14,Fatal
2006,Bydgoszcz,higher,4,Fatal
2006,Lublin,basic incomplete,12,Fatal
2006,Lublin,basic,72,Fatal
2006,Lublin,technical/professional,37,Fatal
2006,Lublin,medium,24,Fatal
2006,Lublin,higher,3,Fatal
2006,Gorzów Wlkp.,basic incomplete,2,Fatal
2006,Gorzów Wlkp.,basic,11,Fatal
2006,Gorzów Wlkp.,technical/professional,20,Fatal
2006,Gorzów Wlkp.,medium,6,Fatal
2006,Gorzów Wlkp.,higher,2,Fatal
2006,Łódź,basic incomplete,9,Fatal
2006,Łódź,basic,59,Fatal
2006,Łódź,technical/professional,61,Fatal
2006,Łódź,medium,18,Fatal
2006,Łódź,higher,8,Fatal
2006,Kraków,basic incomplete,3,Fatal
2006,Kraków,basic,34,Fatal
2006,Kraków,technical/professional,55,Fatal
2006,Kraków,medium,20,Fatal
2006,Kraków,higher,12,Fatal
2006,Radom,basic incomplete,11,Fatal
2006,Radom,basic,48,Fatal
2006,Radom,technical/professional,42,Fatal
2006,Radom,medium,18,Fatal
2006,Radom,higher,3,Fatal
2006,Opole,basic incomplete,1,Fatal
2006,Opole,basic,16,Fatal
2006,Opole,technical/professional,21,Fatal
2006,Opole,medium,10,Fatal
2006,Opole,higher,1,Fatal
2006,Rzeszów,basic incomplete,3,Fatal
2006,Rzeszów,basic,38,Fatal
2006,Rzeszów,technical/professional,54,Fatal
2006,Rzeszów,medium,13,Fatal
2006,Rzeszów,higher,12,Fatal
2006,Białystok,basic incomplete,8,Fatal
2006,Białystok,basic,28,Fatal
2006,Białystok,technical/professional,18,Fatal
2006,Białystok,medium,9,Fatal
2006,Białystok,higher,2,Fatal
2006,Gdańsk,basic incomplete,5,Fatal
2006,Gdańsk,basic,43,Fatal
2006,Gdańsk,technical/professional,32,Fatal
2006,Gdańsk,medium,9,Fatal
2006,Gdańsk,higher,5,Fatal
2006,Katowice,basic incomplete,1,Fatal
2006,Katowice,basic,45,Fatal
2006,Katowice,technical/professional,84,Fatal
2006,Katowice,medium,34,Fatal
2006,Katowice,higher,7,Fatal
2006,Kielce,basic incomplete,2,Fatal
2006,Kielce,basic,44,Fatal
2006,Kielce,technical/professional,55,Fatal
2006,Kielce,medium,53,Fatal
2006,Kielce,higher,1,Fatal
2006,Olsztyn,basic incomplete,2,Fatal
2006,Olsztyn,basic,28,Fatal
2006,Olsztyn,technical/professional,24,Fatal
2006,Olsztyn,medium,2,Fatal
2006,Olsztyn,higher,3,Fatal
2006,Poznań,basic incomplete,9,Fatal
2006,Poznań,basic,43,Fatal
2006,Poznań,technical/professional,64,Fatal
2006,Poznań,medium,16,Fatal
2006,Poznań,higher,3,Fatal
2006,Szczecin,basic incomplete,2,Fatal
2006,Szczecin,basic,29,Fatal
2006,Szczecin,technical/professional,21,Fatal
2006,Szczecin,medium,10,Fatal
2006,Szczecin,higher,2,Fatal
2006,Warszawa,basic incomplete,2,Fatal
2006,Warszawa,basic,26,Fatal
2006,Warszawa,technical/professional,19,Fatal
2006,Warszawa,medium,17,Fatal
2006,Warszawa,higher,11,Fatal
2007,Wrocław,basic incomplete,2,Fatal
2007,Wrocław,basic,32,Fatal
2007,Wrocław,technical/professional,28,Fatal
2007,Wrocław,medium,14,Fatal
2007,Wrocław,higher,6,Fatal
2007,Bydgoszcz,basic incomplete,2,Fatal
2007,Bydgoszcz,basic,43,Fatal
2007,Bydgoszcz,technical/professional,21,Fatal
2007,Bydgoszcz,medium,14,Fatal
2007,Bydgoszcz,higher,5,Fatal
2007,Lublin,basic incomplete,7,Fatal
2007,Lublin,basic,42,Fatal
2007,Lublin,technical/professional,34,Fatal
2007,Lublin,medium,21,Fatal
2007,Lublin,higher,4,Fatal
2007,Gorzów Wlkp.,basic incomplete,1,Fatal
2007,Gorzów Wlkp.,basic,7,Fatal
2007,Gorzów Wlkp.,technical/professional,23,Fatal
2007,Gorzów Wlkp.,medium,7,Fatal
2007,Gorzów Wlkp.,higher,2,Fatal
2007,Łódź,basic incomplete,6,Fatal
2007,Łódź,basic,56,Fatal
2007,Łódź,technical/professional,49,Fatal
2007,Łódź,medium,22,Fatal
2007,Łódź,higher,6,Fatal
2007,Kraków,basic incomplete,2,Fatal
2007,Kraków,basic,29,Fatal
2007,Kraków,technical/professional,29,Fatal
2007,Kraków,medium,24,Fatal
2007,Kraków,higher,7,Fatal
2007,Radom,basic incomplete,8,Fatal
2007,Radom,basic,48,Fatal
2007,Radom,technical/professional,51,Fatal
2007,Radom,medium,8,Fatal
2007,Radom,higher,5,Fatal
2007,Opole,basic incomplete,2,Fatal
2007,Opole,basic,12,Fatal
2007,Opole,technical/professional,8,Fatal
2007,Opole,medium,4,Fatal
2007,Opole,higher,0,Fatal
2007,Rzeszów,basic incomplete,4,Fatal
2007,Rzeszów,basic,26,Fatal
2007,Rzeszów,technical/professional,35,Fatal
2007,Rzeszów,medium,10,Fatal
2007,Rzeszów,higher,7,Fatal
2007,Białystok,basic incomplete,5,Fatal
2007,Białystok,basic,22,Fatal
2007,Białystok,technical/professional,30,Fatal
2007,Białystok,medium,13,Fatal
2007,Białystok,higher,3,Fatal
2007,Gdańsk,basic incomplete,2,Fatal
2007,Gdańsk,basic,19,Fatal
2007,Gdańsk,technical/professional,24,Fatal
2007,Gdańsk,medium,9,Fatal
2007,Gdańsk,higher,2,Fatal
2007,Katowice,basic incomplete,1,Fatal
2007,Katowice,basic,31,Fatal
2007,Katowice,technical/professional,62,Fatal
2007,Katowice,medium,22,Fatal
2007,Katowice,higher,2,Fatal
2007,Kielce,basic incomplete,2,Fatal
2007,Kielce,basic,22,Fatal
2007,Kielce,technical/professional,35,Fatal
2007,Kielce,medium,42,Fatal
2007,Kielce,higher,1,Fatal
2007,Olsztyn,basic incomplete,1,Fatal
2007,Olsztyn,basic,19,Fatal
2007,Olsztyn,technical/professional,19,Fatal
2007,Olsztyn,medium,4,Fatal
2007,Olsztyn,higher,3,Fatal
2007,Poznań,basic incomplete,5,Fatal
2007,Poznań,basic,45,Fatal
2007,Poznań,technical/professional,66,Fatal
2007,Poznań,medium,17,Fatal
2007,Poznań,higher,7,Fatal
2007,Szczecin,basic incomplete,3,Fatal
2007,Szczecin,basic,32,Fatal
2007,Szczecin,technical/professional,17,Fatal
2007,Szczecin,medium,10,Fatal
2007,Szczecin,higher,4,Fatal
2007,Warszawa,basic incomplete,1,Fatal
2007,Warszawa,basic,11,Fatal
2007,Warszawa,technical/professional,8,Fatal
2007,Warszawa,medium,16,Fatal
2007,Warszawa,higher,5,Fatal
2008,Wrocław,basic incomplete,4,Fatal
2008,Wrocław,basic,29,Fatal
2008,Wrocław,technical/professional,31,Fatal
2008,Wrocław,medium,19,Fatal
2008,Wrocław,higher,5,Fatal
2008,Bydgoszcz,basic incomplete,2,Fatal
2008,Bydgoszcz,basic,36,Fatal
2008,Bydgoszcz,technical/professional,55,Fatal
2008,Bydgoszcz,medium,33,Fatal
2008,Bydgoszcz,higher,0,Fatal
2008,Lublin,basic incomplete,7,Fatal
2008,Lublin,basic,78,Fatal
2008,Lublin,technical/professional,47,Fatal
2008,Lublin,medium,15,Fatal
2008,Lublin,higher,7,Fatal
2008,Gorzów Wlkp.,basic incomplete,1,Fatal
2008,Gorzów Wlkp.,basic,10,Fatal
2008,Gorzów Wlkp.,technical/professional,8,Fatal
2008,Gorzów Wlkp.,medium,4,Fatal
2008,Gorzów Wlkp.,higher,1,Fatal
2008,Łódź,basic incomplete,3,Fatal
2008,Łódź,basic,56,Fatal
2008,Łódź,technical/professional,56,Fatal
2008,Łódź,medium,20,Fatal
2008,Łódź,higher,7,Fatal
2008,Kraków,basic incomplete,1,Fatal
2008,Kraków,basic,31,Fatal
2008,Kraków,technical/professional,38,Fatal
2008,Kraków,medium,22,Fatal
2008,Kraków,higher,7,Fatal
2008,Radom,basic incomplete,16,Fatal
2008,Radom,basic,90,Fatal
2008,Radom,technical/professional,69,Fatal
2008,Radom,medium,18,Fatal
2008,Radom,higher,5,Fatal
2008,Opole,basic incomplete,0,Fatal
2008,Opole,basic,11,Fatal
2008,Opole,technical/professional,19,Fatal
2008,Opole,medium,5,Fatal
2008,Opole,higher,2,Fatal
2008,Rzeszów,basic incomplete,3,Fatal
2008,Rzeszów,basic,27,Fatal
2008,Rzeszów,technical/professional,24,Fatal
2008,Rzeszów,medium,11,Fatal
2008,Rzeszów,higher,5,Fatal
2008,Białystok,basic incomplete,2,Fatal
2008,Białystok,basic,42,Fatal
2008,Białystok,technical/professional,19,Fatal
2008,Białystok,medium,15,Fatal
2008,Białystok,higher,1,Fatal
2008,Gdańsk,basic incomplete,3,Fatal
2008,Gdańsk,basic,28,Fatal
2008,Gdańsk,technical/professional,16,Fatal
2008,Gdańsk,medium,11,Fatal
2008,Gdańsk,higher,0,Fatal
2008,Katowice,basic incomplete,1,Fatal
2008,Katowice,basic,29,Fatal
2008,Katowice,technical/professional,69,Fatal
2008,Katowice,medium,22,Fatal
2008,Katowice,higher,5,Fatal
2008,Kielce,basic incomplete,4,Fatal
2008,Kielce,basic,14,Fatal
2008,Kielce,technical/professional,24,Fatal
2008,Kielce,medium,6,Fatal
2008,Kielce,higher,2,Fatal
2008,Olsztyn,basic incomplete,2,Fatal
2008,Olsztyn,basic,21,Fatal
2008,Olsztyn,technical/professional,20,Fatal
2008,Olsztyn,medium,4,Fatal
2008,Olsztyn,higher,3,Fatal
2008,Poznań,basic incomplete,7,Fatal
2008,Poznań,basic,33,Fatal
2008,Poznań,technical/professional,48,Fatal
2008,Poznań,medium,11,Fatal
2008,Poznań,higher,6,Fatal
2008,Szczecin,basic incomplete,1,Fatal
2008,Szczecin,basic,19,Fatal
2008,Szczecin,technical/professional,17,Fatal
2008,Szczecin,medium,11,Fatal
2008,Szczecin,higher,0,Fatal
2008,Warszawa,basic incomplete,1,Fatal
2008,Warszawa,basic,5,Fatal
2008,Warszawa,technical/professional,7,Fatal
2008,Warszawa,medium,22,Fatal
2008,Warszawa,higher,9,Fatal
2009,Wrocław,basic incomplete,2,Fatal
2009,Wrocław,basic,18,Fatal
2009,Wrocław,technical/professional,35,Fatal
2009,Wrocław,medium,15,Fatal
2009,Wrocław,higher,2,Fatal
2009,Bydgoszcz,basic incomplete,6,Fatal
2009,Bydgoszcz,basic,30,Fatal
2009,Bydgoszcz,technical/professional,47,Fatal
2009,Bydgoszcz,medium,31,Fatal
2009,Bydgoszcz,higher,4,Fatal
2009,Lublin,basic incomplete,7,Fatal
2009,Lublin,basic,56,Fatal
2009,Lublin,technical/professional,34,Fatal
2009,Lublin,medium,22,Fatal
2009,Lublin,higher,7,Fatal
2009,Gorzów Wlkp.,basic incomplete,2,Fatal
2009,Gorzów Wlkp.,basic,15,Fatal
2009,Gorzów Wlkp.,technical/professional,13,Fatal
2009,Gorzów Wlkp.,medium,7,Fatal
2009,Gorzów Wlkp.,higher,1,Fatal
2009,Łódź,basic incomplete,3,Fatal
2009,Łódź,basic,50,Fatal
2009,Łódź,technical/professional,48,Fatal
2009,Łódź,medium,19,Fatal
2009,Łódź,higher,5,Fatal
2009,Kraków,basic incomplete,1,Fatal
2009,Kraków,basic,31,Fatal
2009,Kraków,technical/professional,54,Fatal
2009,Kraków,medium,23,Fatal
2009,Kraków,higher,12,Fatal
2009,Radom,basic incomplete,6,Fatal
2009,Radom,basic,57,Fatal
2009,Radom,technical/professional,38,Fatal
2009,Radom,medium,9,Fatal
2009,Radom,higher,2,Fatal
2009,Opole,basic incomplete,0,Fatal
2009,Opole,basic,4,Fatal
2009,Opole,technical/professional,10,Fatal
2009,Opole,medium,5,Fatal
2009,Opole,higher,8,Fatal
2009,Rzeszów,basic incomplete,2,Fatal
2009,Rzeszów,basic,26,Fatal
2009,Rzeszów,technical/professional,20,Fatal
2009,Rzeszów,medium,14,Fatal
2009,Rzeszów,higher,4,Fatal
2009,Białystok,basic incomplete,2,Fatal
2009,Białystok,basic,32,Fatal
2009,Białystok,technical/professional,20,Fatal
2009,Białystok,medium,7,Fatal
2009,Białystok,higher,2,Fatal
2009,Gdańsk,basic incomplete,2,Fatal
2009,Gdańsk,basic,18,Fatal
2009,Gdańsk,technical/professional,17,Fatal
2009,Gdańsk,medium,8,Fatal
2009,Gdańsk,higher,6,Fatal
2009,Katowice,basic incomplete,3,Fatal
2009,Katowice,basic,44,Fatal
2009,Katowice,technical/professional,63,Fatal
2009,Katowice,medium,30,Fatal
2009,Katowice,higher,8,Fatal
2009,Kielce,basic incomplete,5,Fatal
2009,Kielce,basic,25,Fatal
2009,Kielce,technical/professional,27,Fatal
2009,Kielce,medium,8,Fatal
2009,Kielce,higher,2,Fatal
2009,Olsztyn,basic incomplete,3,Fatal
2009,Olsztyn,basic,24,Fatal
2009,Olsztyn,technical/professional,11,Fatal
2009,Olsztyn,medium,11,Fatal
2009,Olsztyn,higher,1,Fatal
2009,Poznań,basic incomplete,2,Fatal
2009,Poznań,basic,42,Fatal
2009,Poznań,technical/professional,55,Fatal
2009,Poznań,medium,24,Fatal
2009,Poznań,higher,8,Fatal
2009,Szczecin,basic incomplete,1,Fatal
2009,Szczecin,basic,18,Fatal
2009,Szczecin,technical/professional,15,Fatal
2009,Szczecin,medium,6,Fatal
2009,Szczecin,higher,3,Fatal
2009,Warszawa,basic incomplete,2,Fatal
2009,Warszawa,basic,19,Fatal
2009,Warszawa,technical/professional,17,Fatal
2009,Warszawa,medium,23,Fatal
2009,Warszawa,higher,5,Fatal
2010,Wrocław,basic incomplete,1,Fatal
2010,Wrocław,basic,18,Fatal
2010,Wrocław,technical/professional,20,Fatal
2010,Wrocław,medium,20,Fatal
2010,Wrocław,higher,2,Fatal
2010,Bydgoszcz,basic incomplete,1,Fatal
2010,Bydgoszcz,basic,19,Fatal
2010,Bydgoszcz,technical/professional,33,Fatal
2010,Bydgoszcz,medium,25,Fatal
2010,Bydgoszcz,higher,3,Fatal
2010,Lublin,basic incomplete,5,Fatal
2010,Lublin,basic,44,Fatal
2010,Lublin,technical/professional,39,Fatal
2010,Lublin,medium,15,Fatal
2010,Lublin,higher,4,Fatal
2010,Gorzów Wlkp.,basic incomplete,0,Fatal
2010,Gorzów Wlkp.,basic,8,Fatal
2010,Gorzów Wlkp.,technical/professional,9,Fatal
2010,Gorzów Wlkp.,medium,4,Fatal
2010,Gorzów Wlkp.,higher,2,Fatal
2010,Łódź,basic incomplete,2,Fatal
2010,Łódź,basic,44,Fatal
2010,Łódź,technical/professional,29,Fatal
2010,Łódź,medium,14,Fatal
2010,Łódź,higher,5,Fatal
2010,Kraków,basic incomplete,2,Fatal
2010,Kraków,basic,25,Fatal
2010,Kraków,technical/professional,43,Fatal
2010,Kraków,medium,23,Fatal
2010,Kraków,higher,9,Fatal
2010,Radom,basic incomplete,5,Fatal
2010,Radom,basic,62,Fatal
2010,Radom,technical/professional,40,Fatal
2010,Radom,medium,20,Fatal
2010,Radom,higher,4,Fatal
2010,Opole,basic incomplete,0,Fatal
2010,Opole,basic,8,Fatal
2010,Opole,technical/professional,10,Fatal
2010,Opole,medium,3,Fatal
2010,Opole,higher,1,Fatal
2010,Rzeszów,basic incomplete,0,Fatal
2010,Rzeszów,basic,21,Fatal
2010,Rzeszów,technical/professional,45,Fatal
2010,Rzeszów,medium,6,Fatal
2010,Rzeszów,higher,6,Fatal
2010,Białystok,basic incomplete,1,Fatal
2010,Białystok,basic,30,Fatal
2010,Białystok,technical/professional,12,Fatal
2010,Białystok,medium,9,Fatal
2010,Białystok,higher,0,Fatal
2010,Gdańsk,basic incomplete,1,Fatal
2010,Gdańsk,basic,18,Fatal
2010,Gdańsk,technical/professional,16,Fatal
2010,Gdańsk,medium,9,Fatal
2010,Gdańsk,higher,3,Fatal
2010,Katowice,basic incomplete,3,Fatal
2010,Katowice,basic,42,Fatal
2010,Katowice,technical/professional,83,Fatal
2010,Katowice,medium,27,Fatal
2010,Katowice,higher,17,Fatal
2010,Kielce,basic incomplete,3,Fatal
2010,Kielce,basic,26,Fatal
2010,Kielce,technical/professional,41,Fatal
2010,Kielce,medium,13,Fatal
2010,Kielce,higher,0,Fatal
2010,Olsztyn,basic incomplete,0,Fatal
2010,Olsztyn,basic,17,Fatal
2010,Olsztyn,technical/professional,10,Fatal
2010,Olsztyn,medium,8,Fatal
2010,Olsztyn,higher,1,Fatal
2010,Poznań,basic incomplete,5,Fatal
2010,Poznań,basic,24,Fatal
2010,Poznań,technical/professional,35,Fatal
2010,Poznań,medium,17,Fatal
2010,Poznań,higher,5,Fatal
2010,Szczecin,basic incomplete,3,Fatal
2010,Szczecin,basic,18,Fatal
2010,Szczecin,technical/professional,13,Fatal
2010,Szczecin,medium,4,Fatal
2010,Szczecin,higher,0,Fatal
2010,Warszawa,basic incomplete,0,Fatal
2010,Warszawa,basic,11,Fatal
2010,Warszawa,technical/professional,10,Fatal
2010,Warszawa,medium,20,Fatal
2010,Warszawa,higher,6,Fatal
2011,Wrocław,basic incomplete,1,Fatal
2011,Wrocław,basic,5,Fatal
2011,Wrocław,technical/professional,20,Fatal
2011,Wrocław,medium,7,Fatal
2011,Wrocław,higher,3,Fatal
2011,Bydgoszcz,basic incomplete,3,Fatal
2011,Bydgoszcz,basic,25,Fatal
2011,Bydgoszcz,technical/professional,34,Fatal
2011,Bydgoszcz,medium,17,Fatal
2011,Bydgoszcz,higher,3,Fatal
2011,Lublin,basic incomplete,0,Fatal
2011,Lublin,basic,26,Fatal
2011,Lublin,technical/professional,27,Fatal
2011,Lublin,medium,15,Fatal
2011,Lublin,higher,6,Fatal
2011,Gorzów Wlkp.,basic incomplete,0,Fatal
2011,Gorzów Wlkp.,basic,5,Fatal
2011,Gorzów Wlkp.,technical/professional,7,Fatal
2011,Gorzów Wlkp.,medium,6,Fatal
