year,garnizon,civil_status,suicides,outcome
2002,Kielce,married,92,Fatal
2002,Kielce,concubine,5,Fatal
2002,Kielce,widower,20,Fatal
2002,Kielce,divorced,15,Fatal
2002,Kielce,separated,0,Fatal
2002,Olsztyn,single,80,Fatal
2002,Olsztyn,married,103,Fatal
2002,Olsztyn,concubine,7,Fatal
2002,Olsztyn,widower,18,Fatal
2002,Olsztyn,divorced,10,Fatal
2002,Olsztyn,separated,2,Fatal
2002,Poznań,single,135,Fatal
2002,Poznań,married,245,Fatal
2002,Poznań,concubine,10,Fatal
2002,Poznań,widower,32,Fatal
2002,Poznań,divorced,36,Fatal
2002,Poznań,separated,3,Fatal
2002,Szczecin,single,67,Fatal
2002,Szczecin,married,80,Fatal
2002,Szczecin,concubine,11,Fatal
2002,Szczecin,widower,20,Fatal
2002,Szczecin,divorced,11,Fatal
2002,Szczecin,separated,1,Fatal
2002,Warszawa,single,37,Fatal
2002,Warszawa,married,47,Fatal
2002,Warszawa,concubine,3,Fatal
2002,Warszawa,widower,5,Fatal
2002,Warszawa,divorced,12,Fatal
2002,Warszawa,separated,0,Fatal
2003,Wrocław,single,109,Fatal
2003,Wrocław,married,156,Fatal
2003,Wrocław,concubine,18,Fatal
2003,Wrocław,widower,30,Fatal
2003,Wrocław,divorced,33,Fatal
2003,Wrocław,separated,3,Fatal
2003,Bydgoszcz,single,51,Fatal
2003,Bydgoszcz,married,97,Fatal
2003,Bydgoszcz,concubine,3,Fatal
2003,Bydgoszcz,widower,14,Fatal
2003,Bydgoszcz,divorced,11,Fatal
2003,Bydgoszcz,separated,2,Fatal
2003,Lublin,single,129,Fatal
2003,Lublin,married,156,Fatal
2003,Lublin,concubine,12,Fatal
2003,Lublin,widower,24,Fatal
2003,Lublin,divorced,11,Fatal
2003,Lublin,separated,5,Fatal
2003,Gorzów Wlkp.,single,30,Fatal
2003,Gorzów Wlkp.,married,67,Fatal
2003,Gorzów Wlkp.,concubine,8,Fatal
2003,Gorzów Wlkp.,widower,13,Fatal
2003,Gorzów Wlkp.,divorced,14,Fatal
2003,Gorzów Wlkp.,separated,1,Fatal
2003,Łódź,single,87,Fatal
2003,Łódź,married,138,Fatal
2003,Łódź,concubine,8,Fatal
2003,Łódź,widower,31,Fatal
2003,Łódź,divorced,12,Fatal
2003,Łódź,separated,1,Fatal
2003,Kraków,single,112,Fatal
2003,Kraków,married,208,Fatal
2003,Kraków,concubine,7,Fatal
2003,Kraków,widower,31,Fatal
2003,Kraków,divorced,21,Fatal
2003,Kraków,separated,5,Fatal
2003,Radom,single,110,Fatal
2003,Radom,married,127,Fatal
2003,Radom,concubine,4,Fatal
2003,Radom,widower,22,Fatal
2003,Radom,divorced,18,Fatal
2003,Radom,separated,4,Fatal
2003,Opole,single,37,Fatal
2003,Opole,married,51,Fatal
2003,Opole,concubine,6,Fatal
2003,Opole,widower,12,Fatal
2003,Opole,divorced,12,Fatal
2003,Opole,separated,0,Fatal
2003,Rzeszów,single,75,Fatal
2003,Rzeszów,married,114,Fatal
2003,Rzeszów,concubine,4,Fatal
2003,Rzeszów,widower,20,Fatal
2003,Rzeszów,divorced,6,Fatal
2003,Rzeszów,separated,2,Fatal
2003,Białystok,single,77,Fatal
2003,Białystok,married,96,Fatal
2003,Białystok,concubine,3,Fatal
2003,Białystok,widower,19,Fatal
2003,Białystok,divorced,13,Fatal
2003,Białystok,separated,1,Fatal
2003,Gdańsk,single,82,Fatal
2003,Gdańsk,married,123,Fatal
2003,Gdańsk,concubine,13,Fatal
2003,Gdańsk,widower,12,Fatal
2003,Gdańsk,divorced,17,Fatal
2003,Gdańsk,separated,2,Fatal
2003,Katowice,single,140,Fatal
2003,Katowice,married,248,Fatal
2003,Katowice,concubine,14,Fatal
2003,Katowice,widower,34,Fatal
2003,Katowice,divorced,28,Fatal
2003,Katowice,separated,11,Fatal
2003,Kielce,single,56,Fatal
2003,Kielce,married,86,Fatal
2003,Kielce,concubine,3,Fatal
2003,Kielce,widower,9,Fatal
2003,Kielce,divorced,6,Fatal
2003,Kielce,separated,1,Fatal
2003,Olsztyn,single,67,Fatal
2003,Olsztyn,married,97,Fatal
2003,Olsztyn,concubine,3,Fatal
2003,Olsztyn,widower,12,Fatal
2003,Olsztyn,divorced,11,Fatal
2003,Olsztyn,separated,2,Fatal
2003,Poznań,single,116,Fatal
2003,Poznań,married,211,Fatal
2003,Poznań,concubine,6,Fatal
2003,Poznań,widower,25,Fatal
2003,Poznań,divorced,15,Fatal
2003,Poznań,separated,1,Fatal
2003,Szczecin,single,46,Fatal
2003,Szczecin,married,100,Fatal
2003,Szczecin,concubine,15,Fatal
2003,Szczecin,widower,10,Fatal
2003,Szczecin,divorced,25,Fatal
2003,Szczecin,separated,4,Fatal
2003,Warszawa,single,46,Fatal
2003,Warszawa,married,67,Fatal
2003,Warszawa,concubine,5,Fatal
2003,Warszawa,widower,14,Fatal
2003,Warszawa,divorced,18,Fatal
2003,Warszawa,separated,0,Fatal
2004,Wrocław,single,132,Fatal
2004,Wrocław,married,155,Fatal
2004,Wrocław,concubine,21,Fatal
2004,Wrocław,widower,29,Fatal
2004,Wrocław,divorced,28,Fatal
2004,Wrocław,separated,1,Fatal
2004,Bydgoszcz,single,91,Fatal
2004,Bydgoszcz,married,152,Fatal
2004,Bydgoszcz,concubine,8,Fatal
2004,Bydgoszcz,widower,35,Fatal
2004,Bydgoszcz,divorced,12,Fatal
2004,Bydgoszcz,separated,4,Fatal
2004,Lublin,single,128,Fatal
2004,Lublin,married,154,Fatal
2004,Lublin,concubine,3,Fatal
2004,Lublin,widower,24,Fatal
2004,Lublin,divorced,8,Fatal
2004,Lublin,separated,7,Fatal
2004,Gorzów Wlkp.,single,56,Fatal
2004,Gorzów Wlkp.,married,49,Fatal
2004,Gorzów Wlkp.,concubine,7,Fatal
2004,Gorzów Wlkp.,widower,8,Fatal
2004,Gorzów Wlkp.,divorced,7,Fatal
2004,Gorzów Wlkp.,separated,1,Fatal
2004,Łódź,single,93,Fatal
2004,Łódź,married,158,Fatal
2004,Łódź,concubine,14,Fatal
2004,Łódź,widower,20,Fatal
2004,Łódź,divorced,24,Fatal
2004,Łódź,separated,2,Fatal
2004,Kraków,single,147,Fatal
2004,Kraków,married,214,Fatal
2004,Kraków,concubine,8,Fatal
2004,Kraków,widower,24,Fatal
2004,Kraków,divorced,16,Fatal
2004,Kraków,separated,3,Fatal
2004,Radom,single,102,Fatal
2004,Radom,married,137,Fatal
2004,Radom,concubine,3,Fatal
2004,Radom,widower,25,Fatal
2004,Radom,divorced,19,Fatal
2004,Radom,separated,7,Fatal
2004,Opole,single,46,Fatal
2004,Opole,married,71,Fatal
2004,Opole,concubine,4,Fatal
2004,Opole,widower,10,Fatal
2004,Opole,divorced,11,Fatal
2004,Opole,separated,1,Fatal
2004,Rzeszów,single,71,Fatal
2004,Rzeszów,married,118,Fatal
2004,Rzeszów,concubine,2,Fatal
2004,Rzeszów,widower,8,Fatal
2004,Rzeszów,divorced,4,Fatal
2004,Rzeszów,separated,3,Fatal
2004,Białystok,single,62,Fatal
2004,Białystok,married,71,Fatal
2004,Białystok,concubine,4,Fatal
2004,Białystok,widower,14,Fatal
2004,Białystok,divorced,10,Fatal
2004,Białystok,separated,5,Fatal
2004,Gdańsk,single,65,Fatal
2004,Gdańsk,married,122,Fatal
2004,Gdańsk,concubine,9,Fatal
2004,Gdańsk,widower,17,Fatal
2004,Gdańsk,divorced,14,Fatal
2004,Gdańsk,separated,2,Fatal
2004,Katowice,single,132,Fatal
2004,Katowice,married,219,Fatal
2004,Katowice,concubine,17,Fatal
2004,Katowice,widower,41,Fatal
2004,Katowice,divorced,28,Fatal
2004,Katowice,separated,8,Fatal
2004,Kielce,single,70,Fatal
2004,Kielce,married,104,Fatal
2004,Kielce,concubine,3,Fatal
2004,Kielce,widower,14,Fatal
2004,Kielce,divorced,14,Fatal
2004,Kielce,separated,3,Fatal
2004,Olsztyn,single,72,Fatal
2004,Olsztyn,married,86,Fatal
2004,Olsztyn,concubine,12,Fatal
2004,Olsztyn,widower,17,Fatal
2004,Olsztyn,divorced,20,Fatal
2004,Olsztyn,separated,1,Fatal
2004,Poznań,single,112,Fatal
2004,Poznań,married,215,Fatal
2004,Poznań,concubine,7,Fatal
2004,Poznań,widower,38,Fatal
2004,Poznań,divorced,18,Fatal
2004,Poznań,separated,4,Fatal
2004,Szczecin,single,66,Fatal
2004,Szczecin,married,75,Fatal
2004,Szczecin,concubine,5,Fatal
2004,Szczecin,widower,8,Fatal
2004,Szczecin,divorced,13,Fatal
2004,Szczecin,separated,5,Fatal
2004,Warszawa,single,71,Fatal
2004,Warszawa,married,96,Fatal
2004,Warszawa,concubine,7,Fatal
2004,Warszawa,widower,20,Fatal
2004,Warszawa,divorced,22,Fatal
2004,Warszawa,separated,2,Fatal
2005,Wrocław,single,78,Fatal
2005,Wrocław,married,140,Fatal
2005,Wrocław,concubine,8,Fatal
2005,Wrocław,widower,21,Fatal
2005,Wrocław,divorced,31,Fatal
2005,Wrocław,separated,2,Fatal
2005,Bydgoszcz,single,74,Fatal
2005,Bydgoszcz,married,127,Fatal
2005,Bydgoszcz,concubine,7,Fatal
2005,Bydgoszcz,widower,28,Fatal
2005,Bydgoszcz,divorced,18,Fatal
2005,Bydgoszcz,separated,5,Fatal
2005,Lublin,single,99,Fatal
2005,Lublin,married,139,Fatal
2005,Lublin,concubine,6,Fatal
2005,Lublin,widower,23,Fatal
2005,Lublin,divorced,16,Fatal
2005,Lublin,separated,6,Fatal
2005,Gorzów Wlkp.,single,40,Fatal
2005,Gorzów Wlkp.,married,63,Fatal
2005,Gorzów Wlkp.,concubine,9,Fatal
2005,Gorzów Wlkp.,widower,9,Fatal
2005,Gorzów Wlkp.,divorced,6,Fatal
2005,Gorzów Wlkp.,separated,2,Fatal
2005,Łódź,single,77,Fatal
2005,Łódź,married,144,Fatal
2005,Łódź,concubine,7,Fatal
2005,Łódź,widower,27,Fatal
2005,Łódź,divorced,32,Fatal
2005,Łódź,separated,2,Fatal
2005,Kraków,single,134,Fatal
2005,Kraków,married,198,Fatal
2005,Kraków,concubine,2,Fatal
2005,Kraków,widower,27,Fatal
2005,Kraków,divorced,17,Fatal
2005,Kraków,separated,5,Fatal
2005,Radom,single,104,Fatal
2005,Radom,married,154,Fatal
2005,Radom,concubine,7,Fatal
2005,Radom,widower,26,Fatal
2005,Radom,divorced,20,Fatal
2005,Radom,separated,7,Fatal
2005,Opole,single,36,Fatal
2005,Opole,married,48,Fatal
2005,Opole,concubine,7,Fatal
2005,Opole,widower,4,Fatal
2005,Opole,divorced,6,Fatal
2005,Opole,separated,1,Fatal
2005,Rzeszów,single,84,Fatal
2005,Rzeszów,married,109,Fatal
2005,Rzeszów,concubine,1,Fatal
2005,Rzeszów,widower,16,Fatal
2005,Rzeszów,divorced,8,Fatal
2005,Rzeszów,separated,0,Fatal
2005,Białystok,single,61,Fatal
2005,Białystok,married,85,Fatal
2005,Białystok,concubine,2,Fatal
2005,Białystok,widower,6,Fatal
2005,Białystok,divorced,15,Fatal
2005,Białystok,separated,1,Fatal
2005,Gdańsk,single,82,Fatal
2005,Gdańsk,married,130,Fatal
2005,Gdańsk,concubine,7,Fatal
2005,Gdańsk,widower,24,Fatal
2005,Gdańsk,divorced,15,Fatal
2005,Gdańsk,separated,5,Fatal
2005,Katowice,single,140,Fatal
2005,Katowice,married,240,Fatal
2005,Katowice,concubine,10,Fatal
2005,Katowice,widower,36,Fatal
2005,Katowice,divorced,31,Fatal
2005,Katowice,separated,7,Fatal
2005,Kielce,single,39,Fatal
2005,Kielce,married,86,Fatal
2005,Kielce,concubine,4,Fatal
2005,Kielce,widower,12,Fatal
2005,Kielce,divorced,9,Fatal
2005,Kielce,separated,4,Fatal
2005,Olsztyn,single,57,Fatal
2005,Olsztyn,married,108,Fatal
2005,Olsztyn,concubine,10,Fatal
2005,Olsztyn,widower,10,Fatal
2005,Olsztyn,divorced,11,Fatal
2005,Olsztyn,separated,1,Fatal
2005,Poznań,single,123,Fatal
2005,Poznań,married,186,Fatal
2005,Poznań,concubine,13,Fatal
2005,Poznań,widower,30,Fatal
2005,Poznań,divorced,21,Fatal
2005,Poznań,separated,6,Fatal
2005,Szczecin,single,64,Fatal
2005,Szczecin,married,96,Fatal
2005,Szczecin,concubine,13,Fatal
2005,Szczecin,widower,11,Fatal
2005,Szczecin,divorced,9,Fatal
2005,Szczecin,separated,2,Fatal
2005,Warszawa,single,63,Fatal
2005,Warszawa,married,89,Fatal
2005,Warszawa,concubine,7,Fatal
2005,Warszawa,widower,18,Fatal
2005,Warszawa,divorced,21,Fatal
2005,Warszawa,separated,3,Fatal
2006,Wrocław,single,80,Fatal
2006,Wrocław,married,109,Fatal
2006,Wrocław,concubine,17,Fatal
2006,Wrocław,widower,23,Fatal
2006,Wrocław,divorced,29,Fatal
2006,Wrocław,separated,3,Fatal
2006,Bydgoszcz,single,60,Fatal
2006,Bydgoszcz,married,101,Fatal
2006,Bydgoszcz,concubine,6,Fatal
2006,Bydgoszcz,widower,23,Fatal
2006,Bydgoszcz,divorced,21,Fatal
2006,Bydgoszcz,separated,1,Fatal
2006,Lublin,single,86,Fatal
2006,Lublin,married,134,Fatal
2006,Lublin,concubine,3,Fatal
2006,Lublin,widower,22,Fatal
2006,Lublin,divorced,20,Fatal
2006,Lublin,separated,3,Fatal
2006,Gorzów Wlkp.,single,47,Fatal
2006,Gorzów Wlkp.,married,67,Fatal
2006,Gorzów Wlkp.,concubine,10,Fatal
2006,Gorzów Wlkp.,widower,8,Fatal
2006,Gorzów Wlkp.,divorced,8,Fatal
2006,Gorzów Wlkp.,separated,1,Fatal
2006,Łódź,single,88,Fatal
2006,Łódź,married,138,Fatal
2006,Łódź,concubine,6,Fatal
2006,Łódź,widower,32,Fatal
2006,Łódź,divorced,15,Fatal
2006,Łódź,separated,4,Fatal
2006,Kraków,single,96,Fatal
2006,Kraków,married,152,Fatal
2006,Kraków,concubine,4,Fatal
2006,Kraków,widower,22,Fatal
2006,Kraków,divorced,20,Fatal
2006,Kraków,separated,2,Fatal
2006,Radom,single,89,Fatal
2006,Radom,married,135,Fatal
2006,Radom,concubine,1,Fatal
2006,Radom,widower,14,Fatal
2006,Radom,divorced,15,Fatal
2006,Radom,separated,6,Fatal
2006,Opole,single,26,Fatal
2006,Opole,married,55,Fatal
2006,Opole,concubine,4,Fatal
2006,Opole,widower,4,Fatal
2006,Opole,divorced,4,Fatal
2006,Opole,separated,1,Fatal
2006,Rzeszów,single,82,Fatal
2006,Rzeszów,married,102,Fatal
2006,Rzeszów,concubine,3,Fatal
2006,Rzeszów,widower,8,Fatal
2006,Rzeszów,divorced,11,Fatal
2006,Rzeszów,separated,3,Fatal
2006,Białystok,single,43,Fatal
2006,Białystok,married,52,Fatal
2006,Białystok,concubine,5,Fatal
2006,Białystok,widower,10,Fatal
2006,Białystok,divorced,10,Fatal
2006,Białystok,separated,0,Fatal
2006,Gdańsk,single,71,Fatal
2006,Gdańsk,married,127,Fatal
2006,Gdańsk,concubine,13,Fatal
2006,Gdańsk,widower,20,Fatal
2006,Gdańsk,divorced,16,Fatal
2006,Gdańsk,separated,3,Fatal
2006,Katowice,single,129,Fatal
2006,Katowice,married,167,Fatal
2006,Katowice,concubine,21,Fatal
2006,Katowice,widower,42,Fatal
2006,Katowice,divorced,41,Fatal
2006,Katowice,separated,5,Fatal
2006,Kielce,single,62,Fatal
2006,Kielce,married,85,Fatal
2006,Kielce,concubine,6,Fatal
2006,Kielce,widower,11,Fatal
2006,Kielce,divorced,8,Fatal
2006,Kielce,separated,0,Fatal
2006,Olsztyn,single,48,Fatal
2006,Olsztyn,married,88,Fatal
2006,Olsztyn,concubine,7,Fatal
2006,Olsztyn,widower,13,Fatal
2006,Olsztyn,divorced,14,Fatal
2006,Olsztyn,separated,0,Fatal
2006,Poznań,single,97,Fatal
2006,Poznań,married,170,Fatal
2006,Poznań,concubine,12,Fatal
2006,Poznań,widower,34,Fatal
2006,Poznań,divorced,11,Fatal
2006,Poznań,separated,3,Fatal
2006,Szczecin,single,51,Fatal
2006,Szczecin,married,68,Fatal
2006,Szczecin,concubine,12,Fatal
2006,Szczecin,widower,12,Fatal
2006,Szczecin,divorced,11,Fatal
2006,Szczecin,separated,0,Fatal
2006,Warszawa,single,56,Fatal
2006,Warszawa,married,58,Fatal
2006,Warszawa,concubine,5,Fatal
2006,Warszawa,widower,10,Fatal
2006,Warszawa,divorced,15,Fatal
2006,Warszawa,separated,0,Fatal
2007,Wrocław,single,78,Fatal
2007,Wrocław,married,97,Fatal
2007,Wrocław,concubine,13,Fatal
2007,Wrocław,widower,11,Fatal
2007,Wrocław,divorced,19,Fatal
2007,Wrocław,separated,0,Fatal
2007,Bydgoszcz,single,65,Fatal
2007,Bydgoszcz,married,97,Fatal
2007,Bydgoszcz,concubine,7,Fatal
2007,Bydgoszcz,widower,18,Fatal
2007,Bydgoszcz,divorced,12,Fatal
2007,Bydgoszcz,separated,2,Fatal
2007,Lublin,single,72,Fatal
2007,Lublin,married,104,Fatal
2007,Lublin,concubine,8,Fatal
2007,Lublin,widower,17,Fatal
2007,Lublin,divorced,14,Fatal
2007,Lublin,separated,1,Fatal
2007,Gorzów Wlkp.,single,35,Fatal
2007,Gorzów Wlkp.,married,80,Fatal
2007,Gorzów Wlkp.,concubine,5,Fatal
2007,Gorzów Wlkp.,widower,8,Fatal
2007,Gorzów Wlkp.,divorced,4,Fatal
2007,Gorzów Wlkp.,separated,3,Fatal
2007,Łódź,single,78,Fatal
2007,Łódź,married,120,Fatal
2007,Łódź,concubine,12,Fatal
2007,Łódź,widower,25,Fatal
2007,Łódź,divorced,30,Fatal
2007,Łódź,separated,5,Fatal
2007,Kraków,single,84,Fatal
2007,Kraków,married,122,Fatal
2007,Kraków,concubine,2,Fatal
2007,Kraków,widower,21,Fatal
2007,Kraków,divorced,11,Fatal
2007,Kraków,separated,5,Fatal
2007,Radom,single,74,Fatal
2007,Radom,married,122,Fatal
2007,Radom,concubine,6,Fatal
2007,Radom,widower,14,Fatal
2007,Radom,divorced,24,Fatal
2007,Radom,separated,2,Fatal
2007,Opole,single,24,Fatal
2007,Opole,married,39,Fatal
2007,Opole,concubine,5,Fatal
2007,Opole,widower,7,Fatal
2007,Opole,divorced,7,Fatal
2007,Opole,separated,1,Fatal
2007,Rzeszów,single,59,Fatal
2007,Rzeszów,married,63,Fatal
2007,Rzeszów,concubine,0,Fatal
2007,Rzeszów,widower,12,Fatal
2007,Rzeszów,divorced,8,Fatal
2007,Rzeszów,separated,1,Fatal
2007,Białystok,single,50,Fatal
2007,Białystok,married,68,Fatal
2007,Białystok,concubine,5,Fatal
2007,Białystok,widower,7,Fatal
2007,Białystok,divorced,11,Fatal
2007,Białystok,separated,3,Fatal
2007,Gdańsk,single,48,Fatal
2007,Gdańsk,married,100,Fatal
2007,Gdańsk,concubine,9,Fatal
2007,Gdańsk,widower,6,Fatal
2007,Gdańsk,divorced,10,Fatal
2007,Gdańsk,separated,2,Fatal
2007,Katowice,single,84,Fatal
2007,Katowice,married,152,Fatal
2007,Katowice,concubine,16,Fatal
2007,Katowice,widower,31,Fatal
2007,Katowice,divorced,29,Fatal
2007,Katowice,separated,5,Fatal
2007,Kielce,single,53,Fatal
2007,Kielce,married,53,Fatal
2007,Kielce,concubine,3,Fatal
2007,Kielce,widower,1,Fatal
2007,Kielce,divorced,11,Fatal
2007,Kielce,separated,0,Fatal
2007,Olsztyn,single,44,Fatal
2007,Olsztyn,married,78,Fatal
2007,Olsztyn,concubine,4,Fatal
2007,Olsztyn,widower,8,Fatal
2007,Olsztyn,divorced,10,Fatal
2007,Olsztyn,separated,1,Fatal
2007,Poznań,single,83,Fatal
2007,Poznań,married,180,Fatal
2007,Poznań,concubine,9,Fatal
2007,Poznań,widower,36,Fatal
2007,Poznań,divorced,16,Fatal
2007,Poznań,separated,3,Fatal
2007,Szczecin,single,55,Fatal
2007,Szczecin,married,44,Fatal
2007,Szczecin,concubine,1,Fatal
2007,Szczecin,widower,16,Fatal
2007,Szczecin,divorced,4,Fatal
2007,Szczecin,separated,0,Fatal
2007,Warszawa,single,45,Fatal
2007,Warszawa,married,52,Fatal
2007,Warszawa,concubine,14,Fatal
2007,Warszawa,widower,9,Fatal
2007,Warszawa,divorced,12,Fatal
2007,Warszawa,separated,0,Fatal
2008,Wrocław,single,72,Fatal
2008,Wrocław,married,106,Fatal
2008,Wrocław,concubine,20,Fatal
2008,Wrocław,widower,14,Fatal
2008,Wrocław,divorced,35,Fatal
2008,Wrocław,separated,2,Fatal
2008,Bydgoszcz,single,70,Fatal
2008,Bydgoszcz,married,128,Fatal
2008,Bydgoszcz,concubine,12,Fatal
2008,Bydgoszcz,widower,19,Fatal
2008,Bydgoszcz,divorced,24,Fatal
2008,Bydgoszcz,separated,5,Fatal
2008,Lublin,single,99,Fatal
2008,Lublin,married,130,Fatal
2008,Lublin,concubine,12,Fatal
2008,Lublin,widower,19,Fatal
2008,Lublin,divorced,19,Fatal
2008,Lublin,separated,3,Fatal
2008,Gorzów Wlkp.,single,27,Fatal
2008,Gorzów Wlkp.,married,59,Fatal
2008,Gorzów Wlkp.,concubine,8,Fatal
2008,Gorzów Wlkp.,widower,8,Fatal
2008,Gorzów Wlkp.,divorced,7,Fatal
2008,Gorzów Wlkp.,separated,0,Fatal
2008,Łódź,single,87,Fatal
2008,Łódź,married,130,Fatal
2008,Łódź,concubine,4,Fatal
2008,Łódź,widower,34,Fatal
2008,Łódź,divorced,17,Fatal
2008,Łódź,separated,2,Fatal
2008,Kraków,single,106,Fatal
2008,Kraków,married,140,Fatal
2008,Kraków,concubine,8,Fatal
2008,Kraków,widower,20,Fatal
2008,Kraków,divorced,16,Fatal
2008,Kraków,separated,2,Fatal
2008,Radom,single,141,Fatal
2008,Radom,married,184,Fatal
2008,Radom,concubine,7,Fatal
2008,Radom,widower,35,Fatal
2008,Radom,divorced,23,Fatal
2008,Radom,separated,8,Fatal
2008,Opole,single,24,Fatal
2008,Opole,married,44,Fatal
2008,Opole,concubine,1,Fatal
2008,Opole,widower,5,Fatal
2008,Opole,divorced,5,Fatal
2008,Opole,separated,3,Fatal
2008,Rzeszów,single,56,Fatal
2008,Rzeszów,married,74,Fatal
2008,Rzeszów,concubine,4,Fatal
2008,Rzeszów,widower,17,Fatal
2008,Rzeszów,divorced,7,Fatal
2008,Rzeszów,separated,1,Fatal
2008,Białystok,single,62,Fatal
2008,Białystok,married,63,Fatal
2008,Białystok,concubine,7,Fatal
2008,Białystok,widower,15,Fatal
2008,Białystok,divorced,12,Fatal
2008,Białystok,separated,1,Fatal
2008,Gdańsk,single,65,Fatal
2008,Gdańsk,married,98,Fatal
2008,Gdańsk,concubine,10,Fatal
2008,Gdańsk,widower,12,Fatal
2008,Gdańsk,divorced,12,Fatal
2008,Gdańsk,separated,2,Fatal
2008,Katowice,single,90,Fatal
2008,Katowice,married,176,Fatal
2008,Katowice,concubine,21,Fatal
2008,Katowice,widower,19,Fatal
2008,Katowice,divorced,24,Fatal
2008,Katowice,separated,7,Fatal
2008,Kielce,single,37,Fatal
2008,Kielce,married,52,Fatal
2008,Kielce,concubine,6,Fatal
2008,Kielce,widower,7,Fatal
2008,Kielce,divorced,11,Fatal
2008,Kielce,separated,0,Fatal
2008,Olsztyn,single,44,Fatal
2008,Olsztyn,married,85,Fatal
2008,Olsztyn,concubine,9,Fatal
2008,Olsztyn,widower,13,Fatal
2008,Olsztyn,divorced,13,Fatal
2008,Olsztyn,separated,0,Fatal
2008,Poznań,single,78,Fatal
2008,Poznań,married,141,Fatal
2008,Poznań,concubine,7,Fatal
2008,Poznań,widower,21,Fatal
2008,Poznań,divorced,18,Fatal
2008,Poznań,separated,3,Fatal
2008,Szczecin,single,43,Fatal
2008,Szczecin,married,64,Fatal
2008,Szczecin,concubine,4,Fatal
2008,Szczecin,widower,15,Fatal
2008,Szczecin,divorced,12,Fatal
2008,Szczecin,separated,1,Fatal
2008,Warszawa,single,52,Fatal
2008,Warszawa,married,81,Fatal
2008,Warszawa,concubine,9,Fatal
2008,Warszawa,widower,14,Fatal
2008,Warszawa,divorced,15,Fatal
2008,Warszawa,separated,0,Fatal
2009,Wrocław,single,59,Fatal
2009,Wrocław,married,102,Fatal
2009,Wrocław,concubine,17,Fatal
2009,Wrocław,widower,19,Fatal
2009,Wrocław,divorced,25,Fatal
2009,Wrocław,separated,0,Fatal
2009,Bydgoszcz,single,75,Fatal
2009,Bydgoszcz,married,128,Fatal
2009,Bydgoszcz,concubine,7,Fatal
2009,Bydgoszcz,widower,17,Fatal
2009,Bydgoszcz,divorced,12,Fatal
2009,Bydgoszcz,separated,5,Fatal
2009,Lublin,single,113,Fatal
2009,Lublin,married,139,Fatal
2009,Lublin,concubine,11,Fatal
2009,Lublin,widower,20,Fatal
2009,Lublin,divorced,12,Fatal
2009,Lublin,separated,0,Fatal
2009,Gorzów Wlkp.,single,42,Fatal
2009,Gorzów Wlkp.,married,72,Fatal
2009,Gorzów Wlkp.,concubine,8,Fatal
2009,Gorzów Wlkp.,widower,6,Fatal
2009,Gorzów Wlkp.,divorced,17,Fatal
2009,Gorzów Wlkp.,separated,1,Fatal
2009,Łódź,single,103,Fatal
2009,Łódź,married,151,Fatal
2009,Łódź,concubine,11,Fatal
2009,Łódź,widower,32,Fatal
2009,Łódź,divorced,26,Fatal
2009,Łódź,separated,3,Fatal
2009,Kraków,single,109,Fatal
2009,Kraków,married,180,Fatal
2009,Kraków,concubine,8,Fatal
2009,Kraków,widower,30,Fatal
2009,Kraków,divorced,19,Fatal
2009,Kraków,separated,4,Fatal
2009,Radom,single,123,Fatal
2009,Radom,married,176,Fatal
2009,Radom,concubine,7,Fatal
2009,Radom,widower,30,Fatal
2009,Radom,divorced,14,Fatal
2009,Radom,separated,2,Fatal
2009,Opole,single,28,Fatal
2009,Opole,married,56,Fatal
2009,Opole,concubine,3,Fatal
2009,Opole,widower,8,Fatal
2009,Opole,divorced,8,Fatal
2009,Opole,separated,2,Fatal
2009,Rzeszów,single,61,Fatal
2009,Rzeszów,married,86,Fatal
2009,Rzeszów,concubine,2,Fatal
2009,Rzeszów,widower,11,Fatal
2009,Rzeszów,divorced,10,Fatal
2009,Rzeszów,separated,3,Fatal
2009,Białystok,single,46,Fatal
2009,Białystok,married,77,Fatal
2009,Białystok,concubine,7,Fatal
2009,Białystok,widower,16,Fatal
2009,Białystok,divorced,7,Fatal
2009,Białystok,separated,4,Fatal
2009,Gdańsk,single,56,Fatal
2009,Gdańsk,married,130,Fatal
2009,Gdańsk,concubine,14,Fatal
2009,Gdańsk,widower,12,Fatal
2009,Gdańsk,divorced,17,Fatal
2009,Gdańsk,separated,2,Fatal
2009,Katowice,single,112,Fatal
2009,Katowice,married,230,Fatal
2009,Katowice,concubine,19,Fatal
2009,Katowice,widower,29,Fatal
2009,Katowice,divorced,38,Fatal
2009,Katowice,separated,5,Fatal
2009,Kielce,single,42,Fatal
2009,Kielce,married,59,Fatal
2009,Kielce,concubine,3,Fatal
2009,Kielce,widower,7,Fatal
2009,Kielce,divorced,11,Fatal
2009,Kielce,separated,0,Fatal
2009,Olsztyn,single,54,Fatal
2009,Olsztyn,married,89,Fatal
2009,Olsztyn,concubine,9,Fatal
2009,Olsztyn,widower,6,Fatal
2009,Olsztyn,divorced,17,Fatal
2009,Olsztyn,separated,0,Fatal
2009,Poznań,single,101,Fatal
2009,Poznań,married,178,Fatal
2009,Poznań,concubine,14,Fatal
2009,Poznań,widower,28,Fatal
2009,Poznań,divorced,27,Fatal
2009,Poznań,separated,1,Fatal
2009,Szczecin,single,41,Fatal
2009,Szczecin,married,67,Fatal
