year,garnizon,age,suicides,outcome
2000,KWP Kielce,80-84,3,Fatal
2000,KWP Olsztyn,80-84,4,Fatal
2000,KWP Poznań,80-84,9,Fatal
2000,KWP Szczecin,80-84,3,Fatal
2000,KSP Warszawa,80-84,0,Fatal
2001,KWP Wrocław,80-84,1,Fatal
2001,KWP Bydgoszcz,80-84,2,Fatal
2001,KWP Lublin,80-84,4,Fatal
2001,KWP Gorzów Wlkp.,80-84,3,Fatal
2001,KWP Łódź,80-84,2,Fatal
2001,KWP Kraków,80-84,9,Fatal
2001,KWP Radom,80-84,6,Fatal
2001,KWP Opole,80-84,1,Fatal
2001,KWP Rzeszów,80-84,4,Fatal
2001,KWP Białystok,80-84,2,Fatal
2001,KWP Gdańsk,80-84,2,Fatal
2001,KWP Katowice,80-84,2,Fatal
2001,KWP Kielce,80-84,2,Fatal
2001,KWP Olsztyn,80-84,2,Fatal
2001,KWP Poznań,80-84,6,Fatal
2001,KWP Szczecin,80-84,2,Fatal
2001,KSP Warszawa,80-84,2,Fatal
2002,KWP Wrocław,80-84,4,Fatal
2002,KWP Bydgoszcz,80-84,3,Fatal
2002,KWP Lublin,80-84,3,Fatal
2002,KWP Gorzów Wlkp.,80-84,1,Fatal
2002,KWP Łódź,80-84,4,Fatal
2002,KWP Kraków,80-84,8,Fatal
2002,KWP Radom,80-84,5,Fatal
2002,KWP Opole,80-84,1,Fatal
2002,KWP Rzeszów,80-84,5,Fatal
2002,KWP Białystok,80-84,4,Fatal
2002,KWP Gdańsk,80-84,0,Fatal
2002,KWP Katowice,80-84,5,Fatal
2002,KWP Kielce,80-84,1,Fatal
2002,KWP Olsztyn,80-84,1,Fatal
2002,KWP Poznań,80-84,4,Fatal
2002,KWP Szczecin,80-84,4,Fatal
2002,KSP Warszawa,80-84,1,Fatal
2003,KWP Wrocław,80-84,5,Fatal
2003,KWP Bydgoszcz,80-84,2,Fatal
2003,KWP Lublin,80-84,2,Fatal
2003,KWP Gorzów Wlkp.,80-84,2,Fatal
2003,KWP Łódź,80-84,6,Fatal
2003,KWP Kraków,80-84,4,Fatal
2003,KWP Radom,80-84,4,Fatal
2003,KWP Opole,80-84,1,Fatal
2003,KWP Rzeszów,80-84,7,Fatal
2003,KWP Białystok,80-84,1,Fatal
2003,KWP Gdańsk,80-84,2,Fatal
2003,KWP Katowice,80-84,6,Fatal
2003,KWP Kielce,80-84,3,Fatal
2003,KWP Olsztyn,80-84,1,Fatal
2003,KWP Poznań,80-84,2,Fatal
2003,KWP Szczecin,80-84,2,Fatal
2003,KSP Warszawa,80-84,2,Fatal
2004,KWP Wrocław,80-84,5,Fatal
2004,KWP Bydgoszcz,80-84,4,Fatal
2004,KWP Lublin,80-84,7,Fatal
2004,KWP Gorzów Wlkp.,80-84,3,Fatal
2004,KWP Łódź,80-84,4,Fatal
2004,KWP Kraków,80-84,4,Fatal
2004,KWP Radom,80-84,4,Fatal
2004,KWP Opole,80-84,0,Fatal
2004,KWP Rzeszów,80-84,2,Fatal
2004,KWP Białystok,80-84,2,Fatal
2004,KWP Gdańsk,80-84,2,Fatal
2004,KWP Katowice,80-84,3,Fatal
2004,KWP Kielce,80-84,4,Fatal
2004,KWP Olsztyn,80-84,2,Fatal
2004,KWP Poznań,80-84,6,Fatal
2004,KWP Szczecin,80-84,2,Fatal
2004,KSP Warszawa,80-84,7,Fatal
2005,KWP Wrocław,80-84,7,Fatal
2005,KWP Bydgoszcz,80-84,1,Fatal
2005,KWP Lublin,80-84,1,Fatal
2005,KWP Gorzów Wlkp.,80-84,5,Fatal
2005,KWP Łódź,80-84,2,Fatal
2005,KWP Kraków,80-84,7,Fatal
2005,KWP Radom,80-84,9,Fatal
2005,KWP Opole,80-84,2,Fatal
2005,KWP Rzeszów,80-84,6,Fatal
2005,KWP Białystok,80-84,3,Fatal
2005,KWP Gdańsk,80-84,6,Fatal
2005,KWP Katowice,80-84,7,Fatal
2005,KWP Kielce,80-84,1,Fatal
2005,KWP Olsztyn,80-84,2,Fatal
2005,KWP Poznań,80-84,5,Fatal
2005,KWP Szczecin,80-84,2,Fatal
2005,KSP Warszawa,80-84,4,Fatal
2006,KWP Wrocław,80-84,9,Fatal
2006,KWP Bydgoszcz,80-84,3,Fatal
2006,KWP Lublin,80-84,5,Fatal
2006,KWP Gorzów Wlkp.,80-84,3,Fatal
2006,KWP Łódź,80-84,10,Fatal
2006,KWP Kraków,80-84,9,Fatal
2006,KWP Radom,80-84,5,Fatal
2006,KWP Opole,80-84,0,Fatal
2006,KWP Rzeszów,80-84,1,Fatal
2006,KWP Białystok,80-84,6,Fatal
2006,KWP Gdańsk,80-84,1,Fatal
2006,KWP Katowice,80-84,9,Fatal
2006,KWP Kielce,80-84,8,Fatal
2006,KWP Olsztyn,80-84,1,Fatal
2006,KWP Poznań,80-84,10,Fatal
2006,KWP Szczecin,80-84,1,Fatal
2006,KSP Warszawa,80-84,5,Fatal
2007,KWP Wrocław,80-84,3,Fatal
2007,KWP Bydgoszcz,80-84,4,Fatal
2007,KWP Lublin,80-84,8,Fatal
2007,KWP Gorzów Wlkp.,80-84,3,Fatal
2007,KWP Łódź,80-84,6,Fatal
2007,KWP Kraków,80-84,5,Fatal
2007,KWP Radom,80-84,3,Fatal
2007,KWP Opole,80-84,1,Fatal
2007,KWP Rzeszów,80-84,1,Fatal
2007,KWP Białystok,80-84,1,Fatal
2007,KWP Gdańsk,80-84,3,Fatal
2007,KWP Katowice,80-84,7,Fatal
2007,KWP Kielce,80-84,1,Fatal
2007,KWP Olsztyn,80-84,2,Fatal
2007,KWP Poznań,80-84,8,Fatal
2007,KWP Szczecin,80-84,5,Fatal
2007,KSP Warszawa,80-84,1,Fatal
2008,KWP Wrocław,80-84,3,Fatal
2008,KWP Bydgoszcz,80-84,9,Fatal
2008,KWP Lublin,80-84,5,Fatal
2008,KWP Gorzów Wlkp.,80-84,4,Fatal
2008,KWP Łódź,80-84,4,Fatal
2008,KWP Kraków,80-84,6,Fatal
2008,KWP Radom,80-84,12,Fatal
2008,KWP Opole,80-84,2,Fatal
2008,KWP Rzeszów,80-84,4,Fatal
2008,KWP Białystok,80-84,4,Fatal
2008,KWP Gdańsk,80-84,5,Fatal
2008,KWP Katowice,80-84,2,Fatal
2008,KWP Kielce,80-84,2,Fatal
2008,KWP Olsztyn,80-84,1,Fatal
2008,KWP Poznań,80-84,9,Fatal
2008,KWP Szczecin,80-84,5,Fatal
2008,KSP Warszawa,80-84,9,Fatal
2009,KWP Wrocław,80-84,5,Fatal
2009,KWP Bydgoszcz,80-84,5,Fatal
2009,KWP Lublin,80-84,5,Fatal
2009,KWP Gorzów Wlkp.,80-84,4,Fatal
2009,KWP Łódź,80-84,7,Fatal
2009,KWP Kraków,80-84,13,Fatal
2009,KWP Radom,80-84,7,Fatal
2009,KWP Opole,80-84,3,Fatal
2009,KWP Rzeszów,80-84,0,Fatal
2009,KWP Białystok,80-84,1,Fatal
2009,KWP Gdańsk,80-84,4,Fatal
2009,KWP Katowice,80-84,6,Fatal
2009,KWP Kielce,80-84,4,Fatal
2009,KWP Olsztyn,80-84,3,Fatal
2009,KWP Poznań,80-84,2,Fatal
2009,KWP Szczecin,80-84,4,Fatal
2009,KSP Warszawa,80-84,6,Fatal
2010,KWP Wrocław,80-84,4,Fatal
2010,KWP Bydgoszcz,80-84,4,Fatal
2010,KWP Lublin,80-84,3,Fatal
2010,KWP Gorzów Wlkp.,80-84,2,Fatal
2010,KWP Łódź,80-84,15,Fatal
2010,KWP Kraków,80-84,11,Fatal
2010,KWP Radom,80-84,8,Fatal
2010,KWP Opole,80-84,2,Fatal
2010,KWP Rzeszów,80-84,5,Fatal
2010,KWP Białystok,80-84,5,Fatal
2010,KWP Gdańsk,80-84,2,Fatal
2010,KWP Katowice,80-84,4,Fatal
2010,KWP Kielce,80-84,0,Fatal
2010,KWP Olsztyn,80-84,2,Fatal
2010,KWP Poznań,80-84,2,Fatal
2010,KWP Szczecin,80-84,3,Fatal
2010,KSP Warszawa,80-84,7,Fatal
2011,KWP Wrocław,80-84,3,Fatal
2011,KWP Bydgoszcz,80-84,6,Fatal
2011,KWP Lublin,80-84,1,Fatal
2011,KWP Gorzów Wlkp.,80-84,1,Fatal
2011,KWP Łódź,80-84,10,Fatal
2011,KWP Kraków,80-84,9,Fatal
2011,KWP Radom,80-84,1,Fatal
2011,KWP Opole,80-84,2,Fatal
2011,KWP Rzeszów,80-84,2,Fatal
2011,KWP Białystok,80-84,5,Fatal
2011,KWP Gdańsk,80-84,3,Fatal
2011,KWP Katowice,80-84,8,Fatal
2011,KWP Kielce,80-84,2,Fatal
2011,KWP Olsztyn,80-84,4,Fatal
2011,KWP Poznań,80-84,3,Fatal
2011,KWP Szczecin,80-84,4,Fatal
2011,KSP Warszawa,80-84,2,Fatal
2012,KWP Wrocław,80-84,6,Fatal
2012,KWP Bydgoszcz,80-84,2,Fatal
2012,KWP Lublin,80-84,8,Fatal
2012,KWP Gorzów Wlkp.,80-84,6,Fatal
2012,KWP Łódź,80-84,5,Fatal
2012,KWP Kraków,80-84,9,Fatal
2012,KWP Radom,80-84,2,Fatal
2012,KWP Opole,80-84,2,Fatal
2012,KWP Rzeszów,80-84,1,Fatal
2012,KWP Białystok,80-84,4,Fatal
2012,KWP Gdańsk,80-84,3,Fatal
2012,KWP Katowice,80-84,11,Fatal
2012,KWP Kielce,80-84,7,Fatal
2012,KWP Olsztyn,80-84,5,Fatal
2012,KWP Poznań,80-84,8,Fatal
2012,KWP Szczecin,80-84,1,Fatal
2012,KSP Warszawa,80-84,7,Fatal
1999,KWP Wrocław,85+,1,Fatal
1999,KWP Bydgoszcz,85+,0,Fatal
1999,KWP Lublin,85+,5,Fatal
1999,KWP Gorzów Wlkp.,85+,0,Fatal
1999,KWP Łódź,85+,3,Fatal
1999,KWP Kraków,85+,2,Fatal
1999,KWP Radom,85+,3,Fatal
1999,KWP Opole,85+,3,Fatal
1999,KWP Rzeszów,85+,1,Fatal
1999,KWP Białystok,85+,3,Fatal
1999,KWP Gdańsk,85+,3,Fatal
1999,KWP Katowice,85+,7,Fatal
1999,KWP Kielce,85+,0,Fatal
1999,KWP Olsztyn,85+,0,Fatal
1999,KWP Poznań,85+,3,Fatal
1999,KWP Szczecin,85+,1,Fatal
1999,KSP Warszawa,85+,0,Fatal
2000,KWP Wrocław,85+,7,Fatal
2000,KWP Bydgoszcz,85+,2,Fatal
2000,KWP Lublin,85+,1,Fatal
2000,KWP Gorzów Wlkp.,85+,1,Fatal
2000,KWP Łódź,85+,5,Fatal
2000,KWP Kraków,85+,5,Fatal
2000,KWP Radom,85+,5,Fatal
2000,KWP Opole,85+,0,Fatal
2000,KWP Rzeszów,85+,3,Fatal
2000,KWP Białystok,85+,3,Fatal
2000,KWP Gdańsk,85+,3,Fatal
2000,KWP Katowice,85+,4,Fatal
2000,KWP Kielce,85+,0,Fatal
2000,KWP Olsztyn,85+,3,Fatal
2000,KWP Poznań,85+,6,Fatal
2000,KWP Szczecin,85+,1,Fatal
2000,KSP Warszawa,85+,5,Fatal
2001,KWP Wrocław,85+,4,Fatal
2001,KWP Bydgoszcz,85+,3,Fatal
2001,KWP Lublin,85+,1,Fatal
2001,KWP Gorzów Wlkp.,85+,1,Fatal
2001,KWP Łódź,85+,2,Fatal
2001,KWP Kraków,85+,3,Fatal
2001,KWP Radom,85+,2,Fatal
2001,KWP Opole,85+,3,Fatal
2001,KWP Rzeszów,85+,3,Fatal
2001,KWP Białystok,85+,2,Fatal
2001,KWP Gdańsk,85+,1,Fatal
2001,KWP Katowice,85+,2,Fatal
2001,KWP Kielce,85+,1,Fatal
2001,KWP Olsztyn,85+,1,Fatal
2001,KWP Poznań,85+,3,Fatal
2001,KWP Szczecin,85+,2,Fatal
2001,KSP Warszawa,85+,0,Fatal
2002,KWP Wrocław,85+,6,Fatal
2002,KWP Bydgoszcz,85+,3,Fatal
2002,KWP Lublin,85+,5,Fatal
2002,KWP Gorzów Wlkp.,85+,3,Fatal
2002,KWP Łódź,85+,4,Fatal
2002,KWP Kraków,85+,7,Fatal
2002,KWP Radom,85+,4,Fatal
2002,KWP Opole,85+,2,Fatal
2002,KWP Rzeszów,85+,2,Fatal
2002,KWP Białystok,85+,4,Fatal
2002,KWP Gdańsk,85+,2,Fatal
2002,KWP Katowice,85+,7,Fatal
2002,KWP Kielce,85+,1,Fatal
2002,KWP Olsztyn,85+,1,Fatal
2002,KWP Poznań,85+,6,Fatal
2002,KWP Szczecin,85+,3,Fatal
2002,KSP Warszawa,85+,1,Fatal
2003,KWP Wrocław,85+,3,Fatal
2003,KWP Bydgoszcz,85+,3,Fatal
2003,KWP Lublin,85+,5,Fatal
2003,KWP Gorzów Wlkp.,85+,2,Fatal
2003,KWP Łódź,85+,4,Fatal
2003,KWP Kraków,85+,5,Fatal
2003,KWP Radom,85+,3,Fatal
2003,KWP Opole,85+,2,Fatal
2003,KWP Rzeszów,85+,1,Fatal
2003,KWP Białystok,85+,3,Fatal
2003,KWP Gdańsk,85+,4,Fatal
2003,KWP Katowice,85+,2,Fatal
2003,KWP Kielce,85+,1,Fatal
2003,KWP Olsztyn,85+,1,Fatal
2003,KWP Poznań,85+,1,Fatal
2003,KWP Szczecin,85+,2,Fatal
2003,KSP Warszawa,85+,4,Fatal
2004,KWP Wrocław,85+,2,Fatal
2004,KWP Bydgoszcz,85+,3,Fatal
2004,KWP Lublin,85+,5,Fatal
2004,KWP Gorzów Wlkp.,85+,1,Fatal
2004,KWP Łódź,85+,3,Fatal
2004,KWP Kraków,85+,4,Fatal
2004,KWP Radom,85+,2,Fatal
2004,KWP Opole,85+,0,Fatal
2004,KWP Rzeszów,85+,0,Fatal
2004,KWP Białystok,85+,3,Fatal
2004,KWP Gdańsk,85+,0,Fatal
2004,KWP Katowice,85+,4,Fatal
2004,KWP Kielce,85+,1,Fatal
2004,KWP Olsztyn,85+,0,Fatal
2004,KWP Poznań,85+,5,Fatal
2004,KWP Szczecin,85+,0,Fatal
2004,KSP Warszawa,85+,2,Fatal
2005,KWP Wrocław,85+,4,Fatal
2005,KWP Bydgoszcz,85+,2,Fatal
2005,KWP Lublin,85+,3,Fatal
2005,KWP Gorzów Wlkp.,85+,1,Fatal
2005,KWP Łódź,85+,1,Fatal
2005,KWP Kraków,85+,2,Fatal
2005,KWP Radom,85+,1,Fatal
2005,KWP Opole,85+,0,Fatal
2005,KWP Rzeszów,85+,0,Fatal
2005,KWP Białystok,85+,2,Fatal
2005,KWP Gdańsk,85+,3,Fatal
2005,KWP Katowice,85+,3,Fatal
2005,KWP Kielce,85+,0,Fatal
2005,KWP Olsztyn,85+,1,Fatal
2005,KWP Poznań,85+,6,Fatal
2005,KWP Szczecin,85+,1,Fatal
2005,KSP Warszawa,85+,5,Fatal
2006,KWP Wrocław,85+,3,Fatal
2006,KWP Bydgoszcz,85+,3,Fatal
2006,KWP Lublin,85+,4,Fatal
2006,KWP Gorzów Wlkp.,85+,1,Fatal
2006,KWP Łódź,85+,6,Fatal
2006,KWP Kraków,85+,1,Fatal
2006,KWP Radom,85+,3,Fatal
2006,KWP Opole,85+,1,Fatal
2006,KWP Rzeszów,85+,1,Fatal
2006,KWP Białystok,85+,1,Fatal
2006,KWP Gdańsk,85+,2,Fatal
2006,KWP Katowice,85+,1,Fatal
2006,KWP Kielce,85+,3,Fatal
2006,KWP Olsztyn,85+,2,Fatal
2006,KWP Poznań,85+,0,Fatal
2006,KWP Szczecin,85+,0,Fatal
2006,KSP Warszawa,85+,3,Fatal
2007,KWP Wrocław,85+,5,Fatal
2007,KWP Bydgoszcz,85+,6,Fatal
2007,KWP Lublin,85+,3,Fatal
2007,KWP Gorzów Wlkp.,85+,0,Fatal
2007,KWP Łódź,85+,7,Fatal
2007,KWP Kraków,85+,1,Fatal
2007,KWP Radom,85+,5,Fatal
2007,KWP Opole,85+,2,Fatal
2007,KWP Rzeszów,85+,0,Fatal
2007,KWP Białystok,85+,1,Fatal
2007,KWP Gdańsk,85+,1,Fatal
2007,KWP Katowice,85+,5,Fatal
2007,KWP Kielce,85+,1,Fatal
2007,KWP Olsztyn,85+,0,Fatal
2007,KWP Poznań,85+,5,Fatal
2007,KWP Szczecin,85+,2,Fatal
2007,KSP Warszawa,85+,2,Fatal
2008,KWP Wrocław,85+,6,Fatal
2008,KWP Bydgoszcz,85+,0,Fatal
2008,KWP Lublin,85+,3,Fatal
2008,KWP Gorzów Wlkp.,85+,2,Fatal
2008,KWP Łódź,85+,2,Fatal
2008,KWP Kraków,85+,3,Fatal
2008,KWP Radom,85+,7,Fatal
2008,KWP Opole,85+,3,Fatal
2008,KWP Rzeszów,85+,2,Fatal
2008,KWP Białystok,85+,4,Fatal
2008,KWP Gdańsk,85+,2,Fatal
2008,KWP Katowice,85+,1,Fatal
2008,KWP Kielce,85+,1,Fatal
2008,KWP Olsztyn,85+,1,Fatal
2008,KWP Poznań,85+,4,Fatal
2008,KWP Szczecin,85+,2,Fatal
2008,KSP Warszawa,85+,3,Fatal
2009,KWP Wrocław,85+,6,Fatal
2009,KWP Bydgoszcz,85+,4,Fatal
2009,KWP Lublin,85+,3,Fatal
2009,KWP Gorzów Wlkp.,85+,1,Fatal
2009,KWP Łódź,85+,7,Fatal
2009,KWP Kraków,85+,4,Fatal
2009,KWP Radom,85+,2,Fatal
2009,KWP Opole,85+,0,Fatal
2009,KWP Rzeszów,85+,3,Fatal
2009,KWP Białystok,85+,4,Fatal
2009,KWP Gdańsk,85+,3,Fatal
2009,KWP Katowice,85+,5,Fatal
2009,KWP Kielce,85+,1,Fatal
2009,KWP Olsztyn,85+,4,Fatal
2009,KWP Poznań,85+,5,Fatal
2009,KWP Szczecin,85+,2,Fatal
2009,KSP Warszawa,85+,3,Fatal
2010,KWP Wrocław,85+,2,Fatal
2010,KWP Bydgoszcz,85+,8,Fatal
2010,KWP Lublin,85+,2,Fatal
2010,KWP Gorzów Wlkp.,85+,2,Fatal
2010,KWP Łódź,85+,11,Fatal
2010,KWP Kraków,85+,7,Fatal
2010,KWP Radom,85+,2,Fatal
2010,KWP Opole,85+,1,Fatal
2010,KWP Rzeszów,85+,1,Fatal
2010,KWP Białystok,85+,2,Fatal
2010,KWP Gdańsk,85+,4,Fatal
2010,KWP Katowice,85+,1,Fatal
2010,KWP Kielce,85+,4,Fatal
2010,KWP Olsztyn,85+,4,Fatal
2010,KWP Poznań,85+,4,Fatal
2010,KWP Szczecin,85+,0,Fatal
2010,KSP Warszawa,85+,0,Fatal
2011,KWP Wrocław,85+,5,Fatal
2011,KWP Bydgoszcz,85+,2,Fatal
2011,KWP Lublin,85+,0,Fatal
2011,KWP Gorzów Wlkp.,85+,3,Fatal
2011,KWP Łódź,85+,6,Fatal
2011,KWP Kraków,85+,0,Fatal
2011,KWP Radom,85+,5,Fatal
2011,KWP Opole,85+,1,Fatal
2011,KWP Rzeszów,85+,0,Fatal
2011,KWP Białystok,85+,2,Fatal
2011,KWP Gdańsk,85+,2,Fatal
2011,KWP Katowice,85+,3,Fatal
2011,KWP Kielce,85+,3,Fatal
2011,KWP Olsztyn,85+,2,Fatal
2011,KWP Poznań,85+,5,Fatal
2011,KWP Szczecin,85+,4,Fatal
2011,KSP Warszawa,85+,5,Fatal
2012,KWP Wrocław,85+,7,Fatal
2012,KWP Bydgoszcz,85+,2,Fatal
2012,KWP Lublin,85+,2,Fatal
2012,KWP Gorzów Wlkp.,85+,2,Fatal
2012,KWP Łódź,85+,11,Fatal
2012,KWP Kraków,85+,3,Fatal
2012,KWP Radom,85+,7,Fatal
2012,KWP Opole,85+,1,Fatal
2012,KWP Rzeszów,85+,3,Fatal
2012,KWP Białystok,85+,5,Fatal
2012,KWP Gdańsk,85+,2,Fatal
2012,KWP Katowice,85+,11,Fatal
2012,KWP Kielce,85+,6,Fatal
2012,KWP Olsztyn,85+,1,Fatal
2012,KWP Poznań,85+,2,Fatal
2012,KWP Szczecin,85+,3,Fatal
2012,KSP Warszawa,85+,5,Fatal
1999,KWP Wrocław,undetermined,1,Fatal
1999,KWP Bydgoszcz,undetermined,0,Fatal
1999,KWP Lublin,undetermined,2,Fatal
1999,KWP Gorzów Wlkp.,undetermined,0,Fatal
1999,KWP Łódź,undetermined,16,Fatal
1999,KWP Kraków,undetermined,0,Fatal
1999,KWP Radom,undetermined,2,Fatal
1999,KWP Opole,undetermined,0,Fatal
1999,KWP Rzeszów,undetermined,0,Fatal
1999,KWP Białystok,undetermined,2,Fatal
1999,KWP Gdańsk,undetermined,0,Fatal
1999,KWP Katowice,undetermined,3,Fatal
1999,KWP Kielce,undetermined,0,Fatal
1999,KWP Olsztyn,undetermined,1,Fatal
1999,KWP Poznań,undetermined,3,Fatal
1999,KWP Szczecin,undetermined,2,Fatal
1999,KSP Warszawa,undetermined,1,Fatal
2000,KWP Wrocław,undetermined,3,Fatal
2000,KWP Bydgoszcz,undetermined,0,Fatal
2000,KWP Lublin,undetermined,2,Fatal
2000,KWP Gorzów Wlkp.,undetermined,1,Fatal
2000,KWP Łódź,undetermined,7,Fatal
2000,KWP Kraków,undetermined,0,Fatal
2000,KWP Radom,undetermined,4,Fatal
2000,KWP Opole,undetermined,0,Fatal
2000,KWP Rzeszów,undetermined,1,Fatal
2000,KWP Białystok,undetermined,0,Fatal
2000,KWP Gdańsk,undetermined,1,Fatal
2000,KWP Katowice,undetermined,4,Fatal
2000,KWP Kielce,undetermined,0,Fatal
2000,KWP Olsztyn,undetermined,0,Fatal
2000,KWP Poznań,undetermined,4,Fatal
2000,KWP Szczecin,undetermined,1,Fatal
2000,KSP Warszawa,undetermined,3,Fatal
2001,KWP Wrocław,undetermined,3,Fatal
2001,KWP Bydgoszcz,undetermined,3,Fatal
2001,KWP Lublin,undetermined,6,Fatal
2001,KWP Gorzów Wlkp.,undetermined,0,Fatal
2001,KWP Łódź,undetermined,3,Fatal
2001,KWP Kraków,undetermined,4,Fatal
2001,KWP Radom,undetermined,6,Fatal
2001,KWP Opole,undetermined,2,Fatal
2001,KWP Rzeszów,undetermined,1,Fatal
2001,KWP Białystok,undetermined,9,Fatal
2001,KWP Gdańsk,undetermined,0,Fatal
2001,KWP Katowice,undetermined,12,Fatal
2001,KWP Kielce,undetermined,2,Fatal
2001,KWP Olsztyn,undetermined,0,Fatal
2001,KWP Poznań,undetermined,4,Fatal
2001,KWP Szczecin,undetermined,5,Fatal
2001,KSP Warszawa,undetermined,2,Fatal
2002,KWP Wrocław,undetermined,7,Fatal
2002,KWP Bydgoszcz,undetermined,2,Fatal
2002,KWP Lublin,undetermined,3,Fatal
2002,KWP Gorzów Wlkp.,undetermined,1,Fatal
2002,KWP Łódź,undetermined,0,Fatal
2002,KWP Kraków,undetermined,4,Fatal
2002,KWP Radom,undetermined,2,Fatal
2002,KWP Opole,undetermined,3,Fatal
2002,KWP Rzeszów,undetermined,2,Fatal
2002,KWP Białystok,undetermined,2,Fatal
2002,KWP Gdańsk,undetermined,0,Fatal
2002,KWP Katowice,undetermined,9,Fatal
2002,KWP Kielce,undetermined,1,Fatal
2002,KWP Olsztyn,undetermined,0,Fatal
2002,KWP Poznań,undetermined,3,Fatal
2002,KWP Szczecin,undetermined,3,Fatal
2002,KSP Warszawa,undetermined,3,Fatal
2003,KWP Wrocław,undetermined,3,Fatal
2003,KWP Bydgoszcz,undetermined,0,Fatal
2003,KWP Lublin,undetermined,7,Fatal
2003,KWP Gorzów Wlkp.,undetermined,0,Fatal
2003,KWP Łódź,undetermined,3,Fatal
2003,KWP Kraków,undetermined,3,Fatal
2003,KWP Radom,undetermined,0,Fatal
2003,KWP Opole,undetermined,0,Fatal
2003,KWP Rzeszów,undetermined,0,Fatal
2003,KWP Białystok,undetermined,1,Fatal
2003,KWP Gdańsk,undetermined,0,Fatal
2003,KWP Katowice,undetermined,2,Fatal
2003,KWP Kielce,undetermined,0,Fatal
2003,KWP Olsztyn,undetermined,0,Fatal
2003,KWP Poznań,undetermined,1,Fatal
2003,KWP Szczecin,undetermined,1,Fatal
2003,KSP Warszawa,undetermined,4,Fatal
2004,KWP Wrocław,undetermined,1,Fatal
2004,KWP Bydgoszcz,undetermined,2,Fatal
2004,KWP Lublin,undetermined,4,Fatal
2004,KWP Gorzów Wlkp.,undetermined,1,Fatal
2004,KWP Łódź,undetermined,4,Fatal
2004,KWP Kraków,undetermined,1,Fatal
2004,KWP Radom,undetermined,1,Fatal
2004,KWP Opole,undetermined,1,Fatal
2004,KWP Rzeszów,undetermined,0,Fatal
2004,KWP Białystok,undetermined,0,Fatal
2004,KWP Gdańsk,undetermined,0,Fatal
2004,KWP Katowice,undetermined,1,Fatal
2004,KWP Kielce,undetermined,0,Fatal
2004,KWP Olsztyn,undetermined,1,Fatal
2004,KWP Poznań,undetermined,3,Fatal
2004,KWP Szczecin,undetermined,2,Fatal
2004,KSP Warszawa,undetermined,4,Fatal
2005,KWP Wrocław,undetermined,1,Fatal
2005,KWP Bydgoszcz,undetermined,2,Fatal
2005,KWP Lublin,undetermined,6,Fatal
2005,KWP Gorzów Wlkp.,undetermined,1,Fatal
2005,KWP Łódź,undetermined,3,Fatal
2005,KWP Kraków,undetermined,3,Fatal
2005,KWP Radom,undetermined,3,Fatal
2005,KWP Opole,undetermined,0,Fatal
2005,KWP Rzeszów,undetermined,0,Fatal
2005,KWP Białystok,undetermined,1,Fatal
2005,KWP Gdańsk,undetermined,0,Fatal
2005,KWP Katowice,undetermined,1,Fatal
2005,KWP Kielce,undetermined,0,Fatal
2005,KWP Olsztyn,undetermined,3,Fatal
2005,KWP Poznań,undetermined,2,Fatal
2005,KWP Szczecin,undetermined,2,Fatal
2005,KSP Warszawa,undetermined,2,Fatal
2006,KWP Wrocław,undetermined,1,Fatal
2006,KWP Bydgoszcz,undetermined,0,Fatal
2006,KWP Lublin,undetermined,6,Fatal
2006,KWP Gorzów Wlkp.,undetermined,0,Fatal
2006,KWP Łódź,undetermined,6,Fatal
2006,KWP Kraków,undetermined,0,Fatal
2006,KWP Radom,undetermined,1,Fatal
2006,KWP Opole,undetermined,0,Fatal
2006,KWP Rzeszów,undetermined,0,Fatal
2006,KWP Białystok,undetermined,1,Fatal
2006,KWP Gdańsk,undetermined,0,Fatal
2006,KWP Katowice,undetermined,4,Fatal
2006,KWP Kielce,undetermined,0,Fatal
2006,KWP Olsztyn,undetermined,7,Fatal
2006,KWP Poznań,undetermined,1,Fatal
2006,KWP Szczecin,undetermined,6,Fatal
2006,KSP Warszawa,undetermined,3,Fatal
2007,KWP Wrocław,undetermined,1,Fatal
2007,KWP Bydgoszcz,undetermined,0,Fatal
2007,KWP Lublin,undetermined,3,Fatal
2007,KWP Gorzów Wlkp.,undetermined,1,Fatal
2007,KWP Łódź,undetermined,3,Fatal
2007,KWP Kraków,undetermined,0,Fatal
2007,KWP Radom,undetermined,0,Fatal
2007,KWP Opole,undetermined,0,Fatal
2007,KWP Rzeszów,undetermined,0,Fatal
2007,KWP Białystok,undetermined,0,Fatal
2007,KWP Gdańsk,undetermined,0,Fatal
2007,KWP Katowice,undetermined,4,Fatal
2007,KWP Kielce,undetermined,0,Fatal
2007,KWP Olsztyn,undetermined,15,Fatal
2007,KWP Poznań,undetermined,1,Fatal
2007,KWP Szczecin,undetermined,1,Fatal
2007,KSP Warszawa,undetermined,1,Fatal
2008,KWP Wrocław,undetermined,0,Fatal
2008,KWP Bydgoszcz,undetermined,0,Fatal
2008,KWP Lublin,undetermined,0,Fatal
2008,KWP Gorzów Wlkp.,undetermined,1,Fatal
2008,KWP Łódź,undetermined,4,Fatal
2008,KWP Kraków,undetermined,0,Fatal
2008,KWP Radom,undetermined,0,Fatal
2008,KWP Opole,undetermined,0,Fatal
2008,KWP Rzeszów,undetermined,1,Fatal
